,geo_id,lat,lng
162,80,1.404779,103.790588
164,81,1.337378,103.730421
165,82,1.295075,103.846421
167,83,1.446351,103.727674
168,84,1.295128,103.85214
170,85,1.341604,103.832377
172,86,1.28984,103.845005
173,87,1.298176,103.853195
174,88,1.258584,103.811424
176,89,1.289018,103.852278
179,90,1.292272,103.849351
181,91,1.294002,103.865379
182,92,1.324675,103.930172
184,93,1.297864,103.847424
185,94,1.287888,103.844141
188,95,1.410195,103.832345
194,96,1.292694,103.852161
195,97,1.29619,103.851228
196,98,1.318511,103.860731
198,99,1.301202,103.859198
205,100,1.3021,103.859162
206,101,1.300872,103.853003
213,102,1.289626,103.853835
216,103,1.440962,103.769919
217,104,1.291947,103.844958
218,105,1.28861,103.849946
219,106,1.280519,103.870518
227,107,1.273322,103.828053
230,108,1.297629,103.854447
231,109,1.289358,103.863083
233,110,1.415724,103.899251
238,111,1.302947,103.851621
239,112,1.294088,103.777714
240,113,1.30408,103.809856
246,114,1.331565,103.678365
247,115,1.333228,103.736341
249,116,1.29736,103.851021
250,117,1.287114,103.852125
260,118,1.296362,103.854393
263,119,1.294766,103.85875
265,120,1.306655,103.828688
268,121,1.306803,103.828442
270,122,1.435756,103.786391
286,123,1.29923,103.85606
287,124,1.298089,103.84493
290,125,1.336234,103.786991
291,126,1.39742,103.873054
293,127,1.313567,103.902254
294,128,1.309523,103.901782
301,129,1.311651,103.794637
305,130,1.289654,103.84622
315,131,1.295934,103.853512
317,132,1.305147,103.930648
323,133,1.311634,103.910516
329,134,1.305071,103.929956
340,135,1.289543,103.835486
344,136,1.321134,103.84185
345,137,1.342174,103.952879
349,138,1.355947,103.949973
350,139,1.33889,103.705498
351,140,1.266506,103.819299
352,141,1.288849,103.851276
353,142,1.294601,103.849402
357,143,1.301968,103.87542
360,144,1.286419,103.827056
361,145,1.352502,103.944901
362,146,1.300642,103.844898
363,147,1.290441,103.859124
364,148,1.298915,103.847644
365,149,1.300996,103.874488
368,150,1.289798,103.855734
373,151,1.29147,103.841833
375,152,1.301425,103.839469
376,153,1.307174,103.833139
377,154,1.303943,103.833126
378,155,1.304836,103.823483
379,156,1.30667,103.82691
380,157,1.305747,103.831519
381,158,1.308164,103.828546
382,159,1.306642,103.828722
383,160,1.303194,103.834802
384,161,1.293959,103.853363
385,162,1.301655,103.839684
386,163,1.310145,103.855216
387,164,1.303025,103.853212
388,165,1.292448,103.859741
389,166,1.291128,103.857708
390,167,1.291471,103.84986
391,168,1.303419,103.835702
392,169,1.300304,103.844887
393,170,1.303726,103.835956
402,171,1.448297,103.819738
403,172,1.385269,103.744733
406,173,1.352775,103.944939
407,174,1.296598,103.853529
410,175,1.445874,103.798547
411,176,1.339813,103.706421
416,177,1.331719,103.901392
419,178,1.304921,103.832828
420,179,1.303521,103.834818
423,180,1.311735,103.794705
427,181,1.303591,103.83316
431,182,1.338633,103.778615
432,183,1.292396,103.854487
433,184,1.28375,103.846526
435,185,1.306158,103.850897
438,186,1.264939,103.821668
440,187,1.301175,103.858637
443,188,1.305765,103.830295
445,189,1.301666,103.838796
447,190,1.306338,103.832628
449,191,1.342666,103.953087
450,192,1.301564,103.854403
451,193,1.319723,103.843696
452,194,1.372409,103.949482
453,195,1.299403,103.841448
454,196,1.293293,103.832311
455,197,1.325753,103.93837
456,198,1.310959,103.765127
457,199,1.434593,103.779787
458,200,1.330492,103.850863
461,201,1.286524,103.801507
464,202,1.30519,103.882068
467,203,1.307421,103.819631
468,204,1.304857,103.835392
469,205,1.321418,103.845949
470,206,1.294431,103.782971
471,207,1.341883,103.837817
472,208,1.31052,103.846765
473,209,1.333495,103.959503
474,210,1.304256,103.832517
475,211,1.293123,103.852376
476,212,1.383647,103.840383
477,213,1.325859,103.931651
478,214,1.369599,103.88895
483,215,1.296576,103.80239
485,216,1.354647,103.940277
486,217,1.304102,103.870771
488,218,1.243917,103.829152
489,219,1.409884,103.858266
491,220,1.32354,103.96309
493,221,1.391093,103.99169
494,222,1.334697,103.735292
495,223,1.254905,103.817321
497,224,1.30365,103.809425
501,225,1.34849,103.678365
502,226,1.290146,103.838621
505,227,1.313767,103.988744
506,228,1.343143,103.848428
507,229,1.297087,103.849578
510,230,1.295053,103.850262
512,231,1.296346,103.85204
514,232,1.283587,103.850742
515,233,1.369188,103.848485
516,234,1.359602,103.767328
517,235,1.301038,103.837752
518,236,1.303017,103.835277
521,237,1.254401,103.813634
522,238,1.397447,103.746295
525,239,1.293037,103.853298
527,240,1.354739,103.830845
528,241,1.294822,103.85952
530,242,1.315068,103.855777
533,243,1.299007,103.845297
534,244,1.311489,103.871513
535,245,1.394009,103.913218
536,246,1.31335,103.765206
537,247,1.303505,103.765547
539,248,1.311677,103.794439
540,249,1.342416,103.775606
543,250,1.369045,103.84759
544,251,1.28481,103.832388
546,252,1.283732,103.78157
547,253,1.331788,103.848018
550,254,1.338193,103.846196
551,255,1.372495,103.893714
552,256,1.299966,103.874102
553,257,1.337485,103.793206
555,258,1.303956,103.835253
557,259,1.331481,103.888649
559,260,1.342966,103.797085
560,261,1.387402,103.745144
561,262,1.297686,103.762948
564,263,1.353738,103.834206
565,264,1.311047,103.857974
566,265,1.319977,103.843457
567,266,1.35564,103.942149
573,267,1.301054,103.858353
574,268,1.304895,103.831197
575,269,1.311426,103.856343
578,270,1.297821,103.854361
580,271,1.294742,103.8598
581,272,1.279543,103.83831
582,273,1.294303,103.86024
584,274,1.331352,103.868687
585,275,1.295718,103.853631
586,276,1.304581,103.810976
587,277,1.372114,103.847778
588,278,1.295218,103.858789
589,279,1.369427,103.848867
590,280,1.369062,103.848717
592,281,1.302112,103.852929
595,282,1.367024,103.856978
596,283,1.412175,103.828938
597,284,1.440216,103.800845
598,285,1.369641,103.849468
599,286,1.374653,103.845484
601,287,1.28545,103.843933
602,288,1.304783,103.831938
603,289,1.38188,103.844807
604,290,1.378994,103.848782
606,291,1.275326,103.844301
610,292,1.289755,103.856077
612,293,1.3312,103.939367
613,294,1.373675,103.837389
614,295,1.385687,103.744712
616,296,1.331264,103.948075
617,297,1.387509,103.839016
618,298,1.29814,103.849838
619,299,1.29692,103.854318
620,300,1.282757,103.843995
621,301,1.382169,103.750925
622,302,1.381106,103.751474
623,303,1.383885,103.736
624,304,1.375069,103.76411
625,305,1.346526,103.752736
628,306,1.382384,103.773551
629,307,1.387575,103.760161
632,308,1.399533,103.746128
633,309,1.390589,103.741654
634,310,1.364089,103.750377
636,311,1.362992,103.744841
637,312,1.352997,103.753024
638,313,1.361633,103.76761
639,314,1.369212,103.77074
640,315,1.368569,103.765998
642,316,1.333045,103.77634
643,317,1.443262,103.785095
644,318,1.385601,103.744433
645,319,1.359044,103.751621
646,320,1.349318,103.749664
647,321,1.333785,103.741837
648,322,1.397491,103.747292
649,323,1.425147,103.76191
650,324,1.432581,103.774157
651,325,1.43717,103.786479
652,326,1.426659,103.789258
653,327,1.430861,103.787676
654,328,1.376502,103.937707
655,329,1.303087,103.863899
656,330,1.380142,103.745227
657,331,1.378591,103.748785
658,332,1.376699,103.753569
659,333,1.378608,103.757958
660,334,1.378076,103.763163
661,335,1.377672,103.766618
662,336,1.376126,103.771283
663,337,1.380018,103.772494
664,338,1.384534,103.770729
665,339,1.387744,103.769336
666,340,1.386737,103.764475
667,341,1.382705,103.762254
668,342,1.379671,103.761204
669,343,1.430871,103.775142
671,344,1.327891,103.75251
673,345,1.317621,103.843997
675,346,1.29094,103.780529
676,347,1.265406,103.821509
679,348,1.299279,103.855562
680,349,1.305372,103.79061
682,350,1.352107,103.936533
683,351,1.350129,103.749427
684,352,1.307131,103.79046
685,353,1.31975,103.902881
686,354,1.434961,103.787359
687,355,1.282225,103.852601
688,356,1.298979,103.788099
689,357,1.301216,103.836856
690,358,1.281871,103.852097
691,359,1.293287,103.773042
694,360,1.342956,103.775257
696,361,1.283984,103.852504
697,362,1.29918,103.84729
698,363,1.284566,103.850263
700,364,1.324786,103.893263
702,365,1.30566,103.831044
704,366,1.332571,103.848491
705,367,1.278428,103.839437
706,368,1.291346,103.85914
707,369,1.29493,103.859763
711,370,1.281431,103.851818
713,371,1.282185,103.852165
714,372,1.305215,103.909567
715,373,1.345487,103.931866
716,374,1.300833,103.839755
717,375,1.308751,103.916617
718,376,1.306208,103.919721
720,377,1.300821,103.851054
721,378,1.396209,103.873053
722,379,1.310826,103.795341
723,380,1.308177,103.885818
725,381,1.356685,103.988471
726,382,1.353705,103.945174
727,383,1.39208,103.895023
728,384,1.30224,103.91706
730,385,1.371465,103.88732
731,386,1.301253,103.852462
734,387,1.306723,103.862616
735,388,1.353094,103.945218
740,389,1.293642,103.831841
741,390,1.293663,103.831988
742,391,1.301392,103.905467
745,392,1.31311,103.860369
746,393,1.305683,103.811435
747,394,1.297155,103.881434
749,395,1.263518,103.821466
752,396,1.28452,103.851335
753,397,1.302283,103.876505
754,398,1.301662,103.860896
755,399,1.333078,103.930314
758,400,1.350732,103.84831
759,401,1.301091,103.859933
767,402,1.27949,103.842478
769,403,1.30011,103.844986
772,404,1.290859,103.846008
774,405,1.263633,103.822257
776,406,1.286258,103.854125
777,407,1.30151,103.837763
779,408,1.304085,103.801897
780,409,1.319616,103.843675
782,410,1.279097,103.836619
787,411,1.332745,103.739498
788,412,1.320689,103.886611
794,413,1.292157,103.841507
795,414,1.327215,103.946473
797,415,1.299215,103.838718
798,416,1.3223,103.770819
799,417,1.404468,103.902318
800,418,1.311378,103.795867
801,419,1.315175,103.765155
802,420,1.344514,103.720848
806,421,1.295289,103.829899
808,422,1.299555,103.900938
810,423,1.29797,103.838374
813,424,1.312327,103.860205
815,425,1.289964,103.846379
816,426,1.288034,103.848779
817,427,1.323162,103.854809
818,428,1.377171,103.827901
820,429,1.29227,103.850836
821,430,1.342452,103.953431
822,431,1.429276,103.835478
823,432,1.340553,103.845499
827,433,1.297435,103.850155
829,434,1.332186,103.849464
832,435,1.311681,103.794473
834,436,1.29958,103.874402
835,437,1.372559,103.93208
836,438,1.347167,103.759531
839,439,1.291664,103.858867
840,440,1.294646,103.859296
843,441,1.378458,103.957781
844,442,1.297949,103.845402
845,443,1.29737,103.847709
847,444,1.317963,103.805401
848,445,1.300609,103.838568
849,446,1.301899,103.840638
850,447,1.397633,103.747101
855,448,1.29262,103.81071
856,449,1.302544,103.876377
857,450,1.429825,103.835458
858,451,1.348657,103.697314
867,452,1.377276,103.840488
869,453,1.299695,103.84476
873,454,1.370918,103.892459
874,455,1.263969,103.82123
879,456,1.342012,103.697548
881,457,1.292557,103.831156
884,458,1.349391,103.873158
887,459,1.352241,103.944573
889,460,1.284393,103.847126
890,461,1.293359,103.853631
892,462,1.30372,103.900988
896,463,1.350507,103.848138
897,464,1.358894,103.7675
898,465,1.359568,103.884713
899,466,1.302489,103.863619
900,467,1.31809,103.892664
901,468,1.354615,103.850863
903,469,1.352679,103.945259
905,470,1.429406,103.835158
906,471,1.374708,103.89331
909,472,1.280684,103.850345
911,473,1.371122,103.892448
912,474,1.360359,103.885256
913,475,1.310982,103.836765
914,476,1.27566,103.84714
915,477,1.289181,103.816908
916,478,1.286236,103.827024
918,479,1.300603,103.836681
919,480,1.371523,103.847924
920,481,1.363324,103.866694
922,482,1.290475,103.849776
924,483,1.285879,103.847817
925,484,1.332331,103.915342
926,485,1.273269,103.843724
928,486,1.29976,103.849425
931,487,1.312265,103.876592
932,488,1.313137,103.882612
935,489,1.301591,103.839098
940,490,1.294632,103.806001
941,491,1.302345,103.798327
942,492,1.311013,103.778492
943,493,1.342234,103.732664
945,494,1.378358,103.881094
947,495,1.320984,103.91283
948,496,1.342773,103.953238
949,497,1.284343,103.843058
950,498,1.419191,103.69732
952,499,1.369196,103.848049
953,500,1.369406,103.848943
955,501,1.372455,103.950024
956,502,1.304825,103.831766
958,503,1.304088,103.830998
960,504,1.276303,103.801904
961,505,1.3726,103.949928
962,506,1.299666,103.854446
963,507,1.371167,103.893157
964,508,1.286328,103.854306
966,509,1.295333,103.829475
968,510,1.264183,103.822088
969,511,1.304768,103.833584
970,512,1.34036,103.949493
971,513,1.265293,103.822127
973,514,1.284821,103.843997
974,515,1.320345,103.955512
975,516,1.336389,103.965152
976,517,1.298963,103.787534
977,518,1.312427,103.85431
980,519,1.288167,103.80548
981,520,1.306884,103.829118
982,521,1.305921,103.810535
983,522,1.263736,103.822659
984,523,1.42936,103.835577
985,524,1.33282,103.913734
986,525,1.373945,103.940171
987,526,1.299505,103.847644
990,527,1.301725,103.850026
992,528,1.310537,103.795221
993,529,1.377214,103.898447
994,530,1.304642,103.831186
995,531,1.388183,103.844346
996,532,1.28688,103.808055
997,533,1.278213,103.802685
998,534,1.30461,103.831776
1001,535,1.301334,103.859905
1004,536,1.391683,103.895441
1005,537,1.329312,103.77634
1009,538,1.301339,103.8386
1010,539,1.301291,103.83853
1011,540,1.380609,103.846298
1012,541,1.330145,103.747305
1013,542,1.343084,103.953431
1021,543,1.334504,103.961542
1022,544,1.316505,103.882942
1023,545,1.288521,103.846775
1024,546,1.27563,103.843157
1025,547,1.299762,103.854371
1026,548,1.376034,103.955587
1027,549,1.38011,103.76368
1031,550,1.352008,103.747673
1033,551,1.279154,103.851282
1034,552,1.304385,103.904024
1036,553,1.276433,103.845702
1037,554,1.284893,103.843067
1039,555,1.342877,103.6921
1042,556,1.311078,103.794923
1043,557,1.321902,103.825597
1045,558,1.323874,103.81005
1048,559,1.429233,103.835478
1049,560,1.342323,103.775944
1052,561,1.42948,103.779516
1054,562,1.30488,103.825331
1055,563,1.411442,103.843888
1056,564,1.300807,103.840463
1057,565,1.323446,103.810857
1058,566,1.324142,103.814192
1059,567,1.356363,103.989276
1060,568,1.311825,103.794343
1061,569,1.336856,103.794088
1062,570,1.286358,103.804456
1063,571,1.35617,103.987033
1064,572,1.360825,103.990145
1067,573,1.317396,103.88586
1068,574,1.284778,103.822153
1070,575,1.266607,103.807643
1073,576,1.303812,103.809906
1076,577,1.313118,103.860245
1078,578,1.301178,103.838418
1080,579,1.350496,103.848835
1082,580,1.280535,103.836602
1083,581,1.349425,103.684031
1087,582,1.31243,103.923304
1089,583,1.382863,103.893383
1091,584,1.359248,103.767511
1095,585,1.350335,103.848546
1096,586,1.350474,103.848787
1098,587,1.350335,103.848293
1099,588,1.350421,103.848374
1101,589,1.350176,103.848224
1102,590,1.350206,103.84831
1104,591,1.318681,103.895014
1105,592,1.350826,103.84823
1107,593,1.3507,103.848739
1108,594,1.350356,103.848567
1110,595,1.37257,103.89365
1111,596,1.372398,103.893514
1112,597,1.372115,103.893683
1113,598,1.372129,103.893581
1114,599,1.372673,103.893802
1115,600,1.372334,103.893778
1116,601,1.372137,103.8937
1117,602,1.372387,103.893983
1118,603,1.361747,103.886842
1120,604,1.372473,103.894051
1121,605,1.372605,103.893729
1123,606,1.37271,103.89375
1124,607,1.299135,103.78771
1125,608,1.372462,103.893832
1126,609,1.372318,103.893661
1129,610,1.351261,103.861751
1131,611,1.332208,103.774366
1133,612,1.300025,103.856104
1136,613,1.301486,103.838402
1138,614,1.301779,103.849935
1139,615,1.301104,103.839444
1144,616,1.391908,103.895001
1146,617,1.303066,103.835145
1147,618,1.316578,103.835656
1148,619,1.302426,103.836839
1149,620,1.312151,103.83949
1150,621,1.354196,103.872943
1152,622,1.33888,103.705541
1154,623,1.369013,103.849074
1155,624,1.36913,103.849466
1156,625,1.369438,103.849198
1157,626,1.369076,103.847687
1158,627,1.369303,103.847755
1160,628,1.369373,103.848631
1165,629,1.369266,103.848674
1166,630,1.256461,103.821359
1167,631,1.440672,103.800749
1168,632,1.448885,103.820061
1169,633,1.325365,103.896976
1170,634,1.280182,103.844694
1172,635,1.372409,103.829073
1174,636,1.372688,103.829556
1175,637,1.277784,103.800609
1177,638,1.302809,103.876785
1178,639,1.28761,103.834451
1181,640,1.301158,103.857476
1183,641,1.279787,103.835005
1184,642,1.380003,103.764217
1187,643,1.320002,103.861763
1188,644,1.290124,103.820219
1189,645,1.284864,103.842602
1193,646,1.300588,103.85612
1194,647,1.341272,103.846282
1198,648,1.274206,103.801858
1199,649,1.392348,103.894776
1200,650,1.303032,103.864927
1202,651,1.285783,103.854067
1206,652,1.295107,103.858792
1207,653,1.29472,103.772595
1211,654,1.282059,103.843567
1212,655,1.383717,103.897234
1213,656,1.396921,103.887199
1214,657,1.295622,103.798968
1215,658,1.297371,103.900406
1218,659,1.303259,103.834626
1223,660,1.2995,103.787704
1226,661,1.293296,103.82678
1227,662,1.288762,103.846909
1228,663,1.283886,103.848072
1230,664,1.369277,103.848779
1233,665,1.310329,103.918504
1236,666,1.300383,103.849965
1238,667,1.303833,103.835837
1240,668,1.305587,103.905011
1242,669,1.429448,103.836293
1243,670,1.323692,103.810319
1244,671,1.300823,103.859633
1248,672,1.416676,103.834201
1250,673,1.30653,103.849125
1252,674,1.310182,103.795709
1253,675,1.291814,103.858266
1255,676,1.296607,103.772867
1258,677,1.301317,103.86264
1264,678,1.30134,103.849742
1265,679,1.35858,103.945695
1267,680,1.291741,103.858382
1270,681,1.290227,103.857215
1271,682,1.265385,103.821487
1273,683,1.330006,103.930739
1274,684,1.367104,103.964421
1276,685,1.429133,103.836109
1277,686,1.298775,103.839297
1280,687,1.412279,103.832016
1282,688,1.305619,103.915535
1283,689,1.294633,103.859588
1284,690,1.285679,103.851743
1285,691,1.291954,103.85377
1286,692,1.356041,103.98581
1287,693,1.304857,103.823247
1291,694,1.312558,103.765987
1293,695,1.412802,103.829427
1294,696,1.352582,103.717831
1296,697,1.251741,103.822002
1299,698,1.304793,103.831218
1300,699,1.301278,103.862498
1302,700,1.281417,103.840763
1304,701,1.30047,103.840145
1306,702,1.303139,103.796816
1307,703,1.42934,103.835564
1308,704,1.429181,103.836251
1309,705,1.264827,103.820141
1310,706,1.432062,103.826039
1312,707,1.318645,103.894106
1313,708,1.359101,103.885401
1314,709,1.307436,103.862968
1317,710,1.364399,103.866018
1319,711,1.324774,103.851304
1320,712,1.30254,103.863931
1323,713,1.30327,103.82404
1326,714,1.300189,103.852176
1327,715,1.28739,103.818242
1332,716,1.354904,103.831025
1334,717,1.416334,103.835164
1335,718,1.291474,103.845433
1337,719,1.387865,103.90529
1339,720,1.338537,103.962872
1341,721,1.295086,103.85302
1344,722,1.340272,103.854356
1349,723,1.392583,103.895462
1351,724,1.305216,103.82374
1353,725,1.298495,103.81658
1354,726,1.31196,103.924377
1356,727,1.297606,103.763337
1357,728,1.31923,103.86157
1359,729,1.392208,103.904464
1365,730,1.286805,103.854403
1367,731,1.29116,103.845082
1369,732,1.304417,103.830984
1370,733,1.284265,103.81658
1371,734,1.293573,103.832088
1372,735,1.33446,103.746122
1373,736,1.289344,103.856032
1376,737,1.272346,103.842709
1377,738,1.320946,103.827581
1378,739,1.285927,103.847919
1380,740,1.352596,103.944052
1382,741,1.34849,103.635964
1384,742,1.33392,103.740556
1385,743,1.300915,103.838664
1393,744,1.277398,103.840885
1397,745,1.306278,103.904633
1399,746,1.280581,103.845665
1402,747,1.350998,103.935163
1403,748,1.334598,103.746909
1404,749,1.299363,103.854447
1406,750,1.339389,103.74527
1407,751,1.361919,103.98963
1409,752,1.293491,103.832707
1410,753,1.279146,103.846593
1411,754,1.290967,103.814675
1412,755,1.335072,103.740007
1413,756,1.336499,103.736483
1414,757,1.331424,103.741647
1415,758,1.335235,103.74623
1416,759,1.333576,103.850438
1418,760,1.313395,103.828912
1420,761,1.300444,103.845122
1425,762,1.280562,103.846325
1426,763,1.331457,103.79488
1429,764,1.353664,103.702116
1432,765,1.301414,103.906878
1434,766,1.290882,103.845648
1437,767,1.307572,103.833239
1444,768,1.382402,103.876411
1445,769,1.28902,103.84769
1446,770,1.376057,103.847109
1447,771,1.299009,103.847824
1449,772,1.28392,103.847848
1451,773,1.301965,103.905651
1453,774,1.35263,103.944794
1456,775,1.301427,103.905226
1458,776,1.312301,103.838181
1460,777,1.314682,103.893371
1461,778,1.319144,103.843975
1462,779,1.319852,103.843803
1464,780,1.39253,103.895581
1468,781,1.31206,103.876805
1470,782,1.354947,103.986604
1474,783,1.338955,103.70568
1476,784,1.277305,103.817416
1477,785,1.292597,103.84245
1478,786,1.38307,103.893456
1482,787,1.303355,103.834791
1487,788,1.348839,103.948517
1488,789,1.317305,103.84425
1489,790,1.332509,103.847666
1492,791,1.313019,103.926875
1493,792,1.29207,103.860301
1494,793,1.265055,103.825158
1497,794,1.350101,103.843073
1499,795,1.355349,103.830843
1501,796,1.301046,103.836873
1502,797,1.264082,103.812544
1503,798,1.301339,103.839941
1505,799,1.346292,103.712697
1506,800,1.30209,103.837711
1509,801,1.331332,103.948075
1511,802,1.346058,103.871599
1512,803,1.375727,103.902043
1513,804,1.370242,103.89483
1514,805,1.320847,103.918616
1515,806,1.316296,103.898333
1517,807,1.281449,103.809652
1520,808,1.321943,103.770123
1521,809,1.302304,103.876462
1524,810,1.382885,103.89361
1526,811,1.383328,103.894894
1528,812,1.339952,103.706088
1529,813,1.339459,103.706753
1531,814,1.344823,103.941486
1533,815,1.277479,103.817188
1534,816,1.378029,103.94223
1535,817,1.334092,103.953707
1536,818,1.339684,103.706635
1537,819,1.279111,103.801807
1538,820,1.376206,103.955598
1539,821,1.348764,103.949157
1541,822,1.376683,103.955067
1542,823,1.441503,103.824577
1544,824,1.351901,103.944354
1545,825,1.351837,103.943582
1546,826,1.354379,103.945169
1548,827,1.346731,103.842945
1549,828,1.343926,103.738135
1550,829,1.317299,103.88262
1551,830,1.325743,103.850438
1552,831,1.284587,103.844414
1553,832,1.391387,103.876852
1554,833,1.382777,103.726091
1556,834,1.299804,103.768052
1560,835,1.332717,103.849436
1564,836,1.391924,103.894626
1565,837,1.302444,103.837055
1566,838,1.303162,103.834694
1567,839,1.392519,103.895495
1568,840,1.314725,103.816156
1570,841,1.391887,103.894744
1571,842,1.392466,103.894851
1573,843,1.301709,103.906953
1580,844,1.332827,103.791231
1582,845,1.335171,103.745913
1583,846,1.303983,103.854713
1584,847,1.324156,103.85162
1585,848,1.348404,103.958087
1586,849,1.291108,103.857714
1588,850,1.368512,103.836845
1592,851,1.343377,103.869485
1594,852,1.318905,103.820067
1596,853,1.372403,103.949708
1597,854,1.352973,103.835008
1598,855,1.314667,103.890727
1601,856,1.317685,103.785911
1602,857,1.34997,103.749336
1608,858,1.349957,103.749223
1609,859,1.349949,103.749089
1610,860,1.306825,103.89549
1611,861,1.26384,103.821788
1615,862,1.263776,103.821603
1616,863,1.300149,103.85764
1617,864,1.290076,103.846142
1619,865,1.304342,103.770633
1620,866,1.321804,103.842473
1622,867,1.353881,103.959786
1629,868,1.29988,103.855948
1630,869,1.43141,103.794144
1637,870,1.322069,103.771085
1640,871,1.379751,103.752903
1642,872,1.338794,103.793378
1645,873,1.358696,103.863405
1647,874,1.304311,103.809895
1650,875,1.338968,103.705345
1651,876,1.338835,103.705351
1653,877,1.353456,103.834264
1655,878,1.298872,103.855627
1658,879,1.301393,103.838481
1660,880,1.293286,103.853796
1661,881,1.298858,103.855353
1663,882,1.364334,103.865697
1664,883,1.293125,103.762314
1665,884,1.403749,103.906181
1668,885,1.293739,103.8534
1669,886,1.317864,104.016777
1672,887,1.372645,103.855305
1673,888,1.30092,103.839814
1675,889,1.356363,103.986915
1676,890,1.292184,103.860584
1677,891,1.362184,103.963163
1679,892,1.279183,103.846135
1680,893,1.312312,103.923197
1682,894,1.265007,103.820004
1683,895,1.328369,103.887705
1687,896,1.334106,103.934551
1692,897,1.293857,103.853186
1699,898,1.360954,103.892491
1707,899,1.35698,103.890308
1709,900,1.358744,103.943431
1716,901,1.31436,103.765043
1717,902,1.291479,103.851078
1720,903,1.312559,103.837468
1726,904,1.299456,103.786517
1731,905,1.353687,103.878887
1733,906,1.299104,103.847132
1734,907,1.291836,103.856249
1737,908,1.327896,103.678493
1738,909,1.391994,103.894948
1740,910,1.349456,103.750436
1749,911,1.312022,103.829126
1751,912,1.299075,103.846181
1758,913,1.346216,103.683815
1759,914,1.27922,103.842325
1762,915,1.299682,103.844895
1764,916,1.273741,103.84847
1766,917,1.276969,103.839233
1767,918,1.318428,103.843486
1768,919,1.319762,103.84305
1772,920,1.355569,103.951735
1774,921,1.3247,103.850891
1776,922,1.287438,103.849436
1778,923,1.354325,103.943646
1781,924,1.293074,103.859242
1782,925,1.373203,103.933226
1794,926,1.348683,103.935707
1801,927,1.287996,103.850756
1803,928,1.320601,103.844505
1804,929,1.338975,103.705752
1806,930,1.339325,103.707076
1809,931,1.352437,103.944097
1810,932,1.312419,103.923411
1812,933,1.310072,103.856172
1814,934,1.299311,103.855658
1819,935,1.353982,103.945041
1820,936,1.323821,103.844876
1821,937,1.31938,103.843834
1822,938,1.386417,103.852773
1823,939,1.291563,103.857481
1824,940,1.304772,103.831485
1825,941,1.301913,103.840632
1827,942,1.373261,103.763022
1829,943,1.291001,103.85717
1830,944,1.249424,103.824921
1835,945,1.29105,103.839072
1836,946,1.294894,103.830244
1837,947,1.319788,103.843825
1838,948,1.302024,103.905351
1843,949,1.303546,103.904784
1845,950,1.300384,103.859757
1846,951,1.359395,103.885862
1847,952,1.309523,103.792681
1851,953,1.276025,103.791436
1853,954,1.304695,103.782719
1855,955,1.264009,103.821731
1856,956,1.330481,103.79505
1857,957,1.402988,103.817582
1861,958,1.264559,103.820511
1862,959,1.271166,103.863169
1864,960,1.379284,103.887813
1865,961,1.288939,103.84625
1866,962,1.324415,103.851135
1869,963,1.31687,103.765698
1870,964,1.288994,103.836789
1874,965,1.4212,103.910748
1875,966,1.354454,103.833718
