geo_id,total_visit_time,day_feature,hour_feature
113,2,weekday,5
114,4,weekend,5
115,7,weekend,1
116,11,weekend,0
117,9,weekday,5
118,13,weekday,5
119,15,weekend,5
120,1,weekend,6
121,108,weekday,3
122,14,weekday,3
123,61,weekday,3
124,19,weekend,3
125,4,weekday,0
126,321,weekday,5
127,116,weekday,3
128,11,weekend,3
129,2,weekend,3
130,28,weekend,3
131,64,weekday,3
132,1,weekend,3
133,9,weekday,5
134,13,weekday,1
135,11891,weekday,5
136,5006,weekday,5
137,76,weekday,4
138,7,weekend,5
139,427,weekday,1
140,1,weekend,2
141,1,weekend,3
142,1,weekend,3
143,1,weekend,3
144,2,weekend,3
145,2,weekend,3
146,1,weekend,4
147,33,weekday,4
148,1,weekday,5
149,1,weekend,5
150,1,weekend,3
151,158,weekend,3
152,1,weekend,2
153,10,weekend,4
154,2,weekend,2
155,1,weekend,3
156,3,weekend,5
157,1,weekday,3
158,1,weekend,3
159,2,weekend,3
160,4,weekday,3
161,1,weekend,2
162,5,weekend,3
163,1,weekday,1
164,1,weekday,3
165,1,weekend,3
166,1,weekend,2
167,3,weekend,4
168,1,weekday,0
169,1,weekday,5
170,2,weekend,2
171,2,weekend,4
172,1,weekday,4
173,2,weekend,5
174,1,weekday,3
175,1,weekday,4
176,2,weekday,0
177,4,weekend,5
178,1,weekday,5
179,1,weekday,5
180,1,weekend,3
181,1,weekday,5
182,3,weekday,5
183,10,weekday,5
184,2,weekend,4
185,6,weekday,5
186,2,weekend,4
187,2,weekend,4
188,12,weekday,5
189,13,weekday,5
190,48,weekday,4
191,61,weekend,4
192,14,weekday,5
193,1,weekend,3
194,13,weekend,5
195,12,weekend,4
196,35,weekday,4
197,4,weekend,3
198,30,weekday,5
199,1,weekend,4
200,1,weekday,5
201,2,weekend,2
202,2,weekday,5
203,3,weekday,5
204,11,weekend,4
205,20,weekend,4
206,3,weekend,5
207,14,weekend,2
208,1,weekday,4
209,2,weekday,3
210,8,weekend,4
211,1,weekend,5
212,2,weekend,4
213,8,weekday,5
214,150,weekday,5
215,1,weekday,4
216,3,weekday,4
217,32,weekday,3
218,1,weekday,3
219,5,weekday,5
220,2,weekday,2
221,1,weekend,4
222,1,weekday,3
223,30,weekday,5
224,1,weekend,2
225,1,weekday,3
226,1,weekday,3
227,7,weekday,3
228,22,weekend,3
229,1,weekday,3
230,1,weekend,4
231,1,weekend,3
232,1,weekend,4
233,4,weekend,3
234,31,weekday,3
235,3,weekend,3
236,3,weekend,3
237,1,weekend,4
238,2,weekend,3
239,11,weekday,5
240,37,weekend,4
241,7,weekend,3
242,3,weekend,3
243,1,weekday,4
244,1,weekday,5
245,2,weekday,4
246,53,weekend,3
247,1,weekday,3
248,1,weekday,3
249,1,weekday,3
250,9,weekday,5
251,58,weekday,3
252,4,weekend,5
253,3,weekday,3
254,1,weekend,3
255,1,weekend,4
256,1,weekend,5
257,2,weekday,2
258,10,weekend,4
259,26,weekday,3
260,1,weekday,1
261,899,weekday,5
262,37,weekend,2
263,2,weekday,4
264,4,weekend,5
265,2,weekend,2
266,2,weekday,2
267,218,weekday,5
268,1,weekday,1
269,1,weekend,2
270,1,weekday,3
271,4,weekday,3
272,62,weekday,3
273,24,weekday,5
274,118,weekday,0
275,506,weekday,5
276,542,weekday,0
277,13,weekday,5
278,3,weekend,5
279,105,weekday,5
280,3,weekday,5
281,71,weekday,5
282,12,weekend,3
283,1,weekend,3
284,107,weekday,1
285,40,weekday,3
286,1,weekday,5
287,6408,weekday,5
288,62,weekday,4
289,38,weekend,5
290,245,weekday,5
291,125,weekday,0
292,84,weekend,3
293,440,weekday,3
294,3,weekday,3
295,424,weekday,5
296,56,weekday,5
297,379,weekday,1
298,29,weekday,5
299,2,weekday,3
300,1,weekday,3
301,1,weekday,3
302,10,weekend,5
303,884,weekday,5
304,3,weekend,5
305,1,weekend,3
306,29,weekday,5
307,457,weekday,4
308,3,weekday,5
309,2,weekday,4
310,310,weekday,0
311,481,weekday,5
312,2,weekday,2
313,48,weekday,0
314,27,weekday,2
315,545,weekday,5
316,204,weekday,0
317,175,weekday,3
318,2,weekend,3
319,3040,weekday,5
320,1,weekday,1
321,2,weekday,0
322,10,weekday,2
323,4,weekend,2
324,3,weekend,3
325,67,weekday,3
326,762,weekday,5
327,2,weekday,5
328,3,weekday,5
329,8,weekday,3
330,14,weekend,4
331,3,weekday,3
332,9,weekend,3
333,2,weekend,3
334,1,weekday,5
335,2,weekday,5
336,8,weekend,3
337,312,weekday,4
338,5,weekend,5
339,396,weekday,5
340,374,weekday,5
341,664,weekday,5
342,4,weekend,3
343,1,weekend,3
344,74,weekday,5
345,26,weekday,3
346,15,weekday,3
347,15,weekday,3
348,267,weekday,5
349,18,weekday,0
350,5,weekday,3
351,1,weekend,4
352,415,weekday,5
353,32,weekday,4
354,2,weekend,2
355,4,weekend,3
356,2,weekday,3
357,1,weekday,4
358,1,weekday,4
359,4,weekend,3
360,4,weekend,3
361,18,weekend,3
362,148,weekday,5
363,2,weekend,3
364,73,weekday,5
365,1506,weekday,5
366,196,weekday,0
367,666,weekday,5
368,1,weekday,3
369,3,weekday,4
370,2,weekend,3
371,240,weekday,3
372,37,weekend,5
373,1003,weekday,5
374,186,weekday,5
375,94,weekday,0
376,5,weekday,4
377,212,weekday,4
378,11,weekend,3
379,107,weekday,3
380,2663,weekday,5
381,532,weekday,5
382,12372,weekday,5
383,946,weekday,5
384,2,weekend,1
385,91,weekday,0
386,540,weekday,5
387,943,weekday,5
388,1,weekend,5
389,5,weekday,5
390,1,weekday,5
391,1,weekend,4
392,2,weekend,1
393,1,weekend,3
394,170,weekday,0
395,224,weekday,5
396,1,weekday,5
397,1,weekday,2
398,2,weekend,4
399,1,weekday,2
400,2,weekday,5
401,2,weekday,3
402,1269,weekday,5
403,50,weekday,6
404,471,weekday,5
405,26,weekday,5
406,9,weekday,5
407,57,weekday,0
408,62,weekday,5
409,5,weekday,0
410,11,weekday,2
411,5,weekend,5
412,2,weekday,5
413,103,weekday,0
414,1,weekend,2
415,65,weekday,0
416,1695,weekday,5
417,24,weekday,4
418,11,weekday,3
419,5,weekend,3
420,1,weekday,1
421,2,weekend,4
422,4,weekday,5
423,11,weekend,5
424,3,weekday,3
425,1,weekday,2
426,5,weekday,2
427,5,weekend,3
428,2,weekend,2
429,3,weekday,3
430,1,weekday,3
431,2,weekday,4
432,1,weekday,3
433,692,weekday,5
434,2,weekday,2
435,3,weekend,2
436,3,weekday,5
437,5,weekday,5
438,1,weekday,5
439,1,weekday,4
440,1,weekend,3
441,1,weekend,5
442,1,weekend,5
443,2,weekend,5
444,1,weekday,5
445,1,weekend,5
446,14,weekday,5
447,2,weekend,4
448,1,weekend,2
449,1,weekday,5
450,2,weekend,5
451,1,weekend,5
452,4,weekend,5
453,1,weekend,5
454,1,weekday,4
455,1,weekend,5
456,735,weekday,5
457,4,weekend,3
458,1,weekend,5
459,11,weekend,3
460,1,weekday,3
461,26,weekday,4
462,3,weekday,5
463,34,weekend,3
464,2,weekend,4
465,2,weekend,1
466,96,weekday,5
467,84,weekday,3
468,264,weekday,5
469,112,weekday,5
470,303,weekday,5
471,1,weekend,5
472,36,weekday,3
473,5,weekday,2
474,1427,weekday,5
475,1,weekend,4
476,1,weekend,3
477,8,weekday,3
478,43,weekday,0
479,257,weekday,5
480,377,weekday,3
481,146,weekday,3
482,22,weekday,0
483,1,weekend,3
484,1,weekday,2
485,3,weekend,3
486,196,weekday,1
487,17,weekday,0
488,16,weekday,0
489,9,weekday,5
490,56,weekend,3
491,7,weekday,5
492,580,weekday,5
493,3,weekend,3
494,37,weekday,5
495,21,weekend,3
496,7,weekday,6
497,372,weekday,5
498,39,weekend,5
499,6969,weekday,5
500,31,weekday,5
501,122,weekday,5
502,7,weekend,3
503,2,weekend,2
504,1129,weekday,5
505,460,weekday,5
506,190,weekday,0
507,478,weekday,5
508,14,weekday,5
509,8,weekday,3
510,335,weekday,5
511,2,weekend,5
512,5,weekend,3
513,4,weekend,3
514,115,weekday,5
515,110,weekday,4
516,1,weekend,5
517,8,weekday,3
518,4,weekend,4
519,8,weekday,3
520,12,weekend,3
521,4,weekday,3
522,1,weekend,5
523,4,weekend,3
524,2,weekend,2
525,1,weekend,4
526,2,weekend,3
527,90,weekday,0
528,155,weekday,5
529,194,weekday,4
530,69,weekday,3
531,66,weekday,0
532,3,weekday,5
533,5,weekday,4
534,40,weekend,3
535,524,weekday,5
536,9,weekend,3
537,3,weekday,4
538,2634,weekday,5
539,6,weekend,3
540,2,weekend,4
541,1117,weekday,5
542,795,weekday,0
543,105,weekday,0
544,8,weekend,3
545,527,weekday,5
546,12,weekday,4
547,13,weekday,4
548,50,weekday,4
549,7,weekday,3
550,1,weekday,4
551,5,weekend,5
552,7,weekday,5
553,274,weekday,5
554,39,weekday,5
555,3,weekday,4
556,1,weekday,5
557,2,weekday,5
558,21,weekday,0
559,6,weekday,4
560,166,weekday,0
561,1654,weekday,5
562,4,weekend,3
563,406,weekday,3
564,24,weekday,5
565,2,weekend,5
566,3,weekday,5
567,72,weekday,5
568,151,weekday,0
569,7,weekday,6
570,180,weekday,3
571,18,weekday,5
572,150,weekday,0
573,1,weekend,3
574,34,weekday,3
575,235,weekday,5
576,1,weekday,2
577,49,weekday,4
578,10,weekday,4
579,42,weekday,1
580,10,weekday,5
581,430,weekday,5
582,76,weekday,3
583,1,weekday,5
584,1,weekend,5
585,1,weekday,2
586,5,weekday,3
587,360,weekday,3
588,99,weekday,5
589,5,weekday,6
590,117,weekday,4
591,13,weekday,2
592,20,weekend,3
593,20,weekend,3
594,19,weekday,2
595,4,weekend,5
596,4,weekday,4
597,5,weekday,3
598,1,weekday,5
599,78,weekday,3
600,63,weekday,2
601,116,weekday,4
602,30,weekday,5
603,50,weekday,5
604,81,weekday,3
605,70,weekday,0
606,326,weekday,5
607,2,weekend,5
608,1,weekday,6
609,204,weekday,5
610,37,weekday,3
611,17,weekday,4
612,22,weekday,4
613,183,weekday,5
614,6,weekday,5
615,9,weekday,4
616,7,weekday,2
617,5,weekday,5
618,6,weekend,2
619,12,weekday,5
620,3,weekday,2
621,8,weekday,4
622,3,weekend,3
623,3,weekday,0
624,124,weekday,3
625,5,weekday,5
626,436,weekday,5
627,1,weekday,0
628,3,weekday,5
629,8,weekday,2
630,1,weekday,3
631,56,weekday,4
632,123,weekday,4
633,7,weekday,5
634,1389,weekday,5
635,6,weekend,3
636,2,weekend,2
637,29,weekday,3
638,7,weekend,4
639,18,weekday,4
640,4,weekend,4
641,3,weekend,4
642,1,weekday,5
643,1,weekday,5
644,2,weekend,3
645,1,weekday,5
646,452,weekday,0
647,17,weekday,3
648,2,weekend,3
649,4,weekday,4
650,31,weekday,3
651,101,weekday,5
652,2,weekday,5
653,1,weekend,3
654,72,weekday,4
655,558,weekday,0
656,78,weekday,5
657,701,weekday,5
658,1,weekday,5
659,5,weekday,5
660,2,weekday,2
661,16,weekday,3
662,1,weekend,5
663,1,weekday,2
664,222,weekday,3
665,1,weekday,2
666,29,weekend,3
667,663,weekday,5
668,179,weekday,5
669,2,weekend,0
670,95,weekday,3
671,16,weekday,5
672,1229,weekday,3
673,26,weekday,0
674,1,weekend,4
675,4,weekday,3
676,1531,weekday,5
677,1,weekday,3
678,1,weekend,5
679,2,weekend,3
680,185,weekday,3
681,2,weekend,0
682,2,weekday,4
683,203,weekday,3
684,4,weekend,5
685,227,weekday,5
686,1,weekday,5
687,3,weekday,2
688,2,weekend,2
689,78,weekday,0
690,91,weekday,3
691,58,weekday,3
692,2,weekend,3
693,4,weekend,5
694,2,weekend,4
695,2,weekend,3
696,17,weekday,5
697,1,weekend,3
698,2,weekend,5
699,1,weekday,5
700,680,weekday,5
701,217,weekday,5
702,94,weekday,5
703,54,weekday,0
704,68,weekend,3
705,18,weekend,3
706,204,weekday,5
707,4,weekday,5
708,2,weekday,3
709,11,weekday,3
710,105,weekday,4
711,185,weekday,5
712,648,weekday,5
713,1,weekend,2
714,7,weekday,3
715,323,weekday,4
716,13,weekday,3
717,3,weekday,5
718,2,weekday,2
719,1596,weekday,0
720,490,weekday,5
721,849,weekday,5
722,6,weekday,3
723,3,weekday,3
724,4,weekday,5
725,9,weekday,5
726,2,weekend,3
727,77,weekday,5
728,341,weekday,5
729,85,weekday,3
730,1,weekend,5
731,292,weekday,5
732,301,weekday,5
733,27,weekday,5
734,356,weekday,0
735,484,weekday,5
736,57,weekday,5
737,1,weekend,4
738,22,weekday,5
739,82,weekday,4
740,38,weekday,5
741,13,weekday,4
742,59,weekday,5
743,129,weekday,4
744,203,weekday,3
745,79,weekday,4
746,259,weekday,5
747,836,weekday,3
748,5,weekday,2
749,4,weekend,3
750,172,weekday,5
751,53,weekday,5
752,98,weekday,4
753,1,weekday,3
754,1,weekend,4
755,27,weekday,0
756,64,weekday,1
757,201,weekday,0
758,6,weekday,0
759,15,weekday,3
760,947,weekday,5
761,1,weekday,5
762,2,weekday,4
763,6,weekend,3
764,1,weekday,4
765,103,weekday,5
766,7,weekday,1
767,1531,weekday,5
768,12,weekday,5
769,1,weekday,5
770,3,weekday,2
771,69,weekday,5
772,135,weekday,5
773,3,weekday,1
774,12,weekday,2
775,2,weekday,3
776,534,weekday,3
777,14,weekday,0
778,2,weekend,3
779,1,weekday,5
780,440,weekday,5
781,2,weekend,2
782,1,weekday,2
783,207,weekday,0
784,1,weekend,3
785,8,weekday,5
786,19,weekday,5
787,213,weekday,5
788,6,weekday,3
789,1,weekday,2
790,10,weekday,4
791,1,weekend,3
792,1,weekend,3
793,2,weekend,1
794,2,weekday,1
795,2,weekday,3
796,2,weekday,0
797,6,weekday,3
798,2,weekday,3
799,417,weekday,3
800,2,weekday,3
801,17,weekday,3
802,51,weekday,5
803,141,weekday,5
804,78,weekday,5
805,1,weekday,3
806,7,weekday,2
807,321,weekday,5
808,3,weekday,2
809,3,weekday,0
810,2,weekend,2
811,4,weekday,3
812,205,weekday,5
813,494,weekday,3
814,9,weekday,5
815,12,weekday,5
816,327,weekday,5
817,4,weekday,5
818,4,weekday,5
819,3,weekday,2
820,7,weekday,3
821,3,weekend,5
822,39,weekday,4
823,1,weekday,5
824,7,weekday,3
825,103,weekday,5
826,126,weekday,5
827,396,weekday,1
828,212,weekday,3
829,3,weekday,2
830,4,weekend,2
831,6,weekend,5
832,101,weekday,0
833,1,weekday,5
834,24,weekday,2
835,2,weekend,3
836,2,weekend,4
837,7,weekend,3
838,6,weekday,4
839,43,weekday,5
840,9,weekday,2
841,90,weekday,5
842,3,weekday,5
843,41,weekday,3
844,3,weekday,3
845,99,weekday,4
846,2,weekend,4
847,4,weekday,4
848,3,weekday,2
849,76,weekday,0
850,439,weekday,3
851,36,weekday,5
852,4,weekday,0
853,5,weekend,5
854,5,weekend,3
855,13,weekday,3
856,5,weekday,5
857,26,weekend,3
858,228,weekday,5
859,30,weekday,5
860,8,weekday,4
861,3,weekday,4
862,28,weekend,3
863,2,weekend,3
864,8,weekend,5
865,8,weekday,5
866,1,weekend,4
867,4,weekend,5
868,13,weekend,3
869,7,weekday,4
870,8,weekday,3
871,11,weekday,3
872,23,weekday,5
873,36,weekday,5
874,759,weekday,5
875,18,weekday,0
876,5,weekday,3
877,2,weekend,3
878,14,weekday,3
879,17,weekday,4
880,47,weekday,3
881,1,weekday,2
882,168,weekday,5
883,6,weekend,1
884,1,weekend,3
885,21,weekday,5
886,4,weekend,5
887,19,weekday,5
888,1,weekday,3
889,1,weekday,5
890,175,weekday,5
891,5,weekend,3
892,121,weekday,3
893,2,weekday,0
894,1,weekday,2
895,150,weekday,3
896,1,weekday,2
897,2,weekday,2
898,243,weekday,5
899,19,weekday,3
900,1,weekday,3
901,1,weekday,1
902,1,weekday,2
903,3,weekday,5
904,1,weekend,2
905,79,weekend,0
906,1,weekend,5
907,2,weekend,3
908,10,weekday,3
909,20,weekday,4
910,3,weekday,4
911,1,weekday,4
912,1,weekday,4
913,1,weekday,3
914,8,weekday,3
915,9,weekday,5
916,638,weekday,5
917,1,weekday,3
918,1,weekday,3
919,220,weekday,5
920,9,weekend,4
921,7,weekday,5
922,32,weekday,0
923,1,weekday,3
924,9,weekday,1
925,6,weekend,3
926,1,weekend,5
927,1,weekday,3
928,24,weekend,1
929,1,weekday,5
930,9,weekday,5
931,288,weekday,3
932,3,weekday,3
933,130,weekday,2
934,4,weekday,5
935,194,weekday,5
936,52,weekday,3
937,60,weekday,5
938,11,weekday,4
939,1,weekend,1
940,1,weekend,4
941,2,weekday,4
942,13,weekday,0
943,1,weekday,2
944,56,weekend,3
945,20,weekend,3
946,280,weekend,3
947,21,weekday,3
948,7,weekday,5
949,7,weekend,4
950,26,weekday,4
951,5,weekend,3
952,19,weekday,0
953,11,weekend,3
954,1,weekday,3
955,3,weekend,1
956,111,weekday,5
957,290,weekday,5
958,15,weekday,2
959,35,weekday,1
960,36,weekday,1
961,7,weekday,5
962,32,weekday,5
963,4,weekend,3
964,34,weekend,3
965,102,weekday,5
966,1,weekday,3
967,2,weekend,5
968,2,weekend,1
969,566,weekday,5
970,3,weekend,5
971,5,weekday,5
972,2,weekend,3
973,1,weekend,3
974,38,weekday,3
975,3,weekend,0
976,655,weekday,5
977,1,weekday,5
978,1,weekday,5
979,4,weekday,4
980,267,weekday,5
981,46,weekday,3
982,80,weekday,1
983,305,weekday,5
984,7,weekday,3
985,1,weekday,3
986,165,weekday,4
987,3,weekday,2
988,1,weekend,2
989,3,weekday,2
990,1,weekend,5
991,1,weekday,3
992,25,weekday,3
993,1,weekend,2
994,2,weekday,2
995,2,weekday,2
996,4,weekend,4
997,4,weekend,4
998,3,weekday,5
999,4,weekday,2
1000,35,weekday,3
1001,5,weekend,3
1002,13,weekday,3
1003,1,weekday,3
1004,5,weekday,4
1005,3,weekday,3
1006,16,weekday,3
1007,1,weekday,3
1008,2,weekend,4
1009,12,weekday,3
1010,6,weekday,3
1011,2,weekday,4
1012,122,weekday,5
1013,1,weekend,2
1014,3,weekday,5
1015,3,weekday,5
1016,3,weekday,3
1017,102,weekday,5
1018,29,weekday,3
1019,1,weekday,5
1020,1,weekend,5
1021,5,weekday,5
1022,4,weekday,3
1023,19,weekday,5
1024,6,weekend,3
1025,5,weekday,5
1026,42,weekday,4
1027,2,weekday,5
1028,2,weekend,3
1029,18,weekend,3
1030,1,weekday,5
1031,245,weekday,5
1032,191,weekday,0
1033,49,weekday,5
1034,123,weekday,5
1035,105,weekday,4
1036,4,weekend,3
1037,3,weekday,5
1038,4,weekday,5
1039,1,weekday,3
1040,26,weekday,2
1041,29,weekday,1
1042,18,weekday,4
1043,7,weekday,5
1044,20,weekend,3
1045,3,weekday,5
1046,1,weekend,3
1047,3,weekday,4
1048,3,weekday,3
1049,9,weekday,4
1050,11,weekend,3
1051,2,weekend,3
1052,1,weekday,3
1053,2,weekday,2
1054,10,weekday,3
1055,6,weekend,3
1056,1,weekday,2
1057,5,weekday,5
1058,7,weekend,3
1059,2,weekend,3
1060,214,weekday,5
1061,3,weekday,4
1062,13,weekend,3
1063,10,weekday,5
1064,19,weekday,3
1065,36,weekday,5
1066,1,weekend,5
1067,4,weekend,5
1068,1,weekday,1
1069,268,weekday,5
1070,20,weekday,5
1071,4,weekend,3
1072,1,weekend,3
1073,2,weekend,4
1074,5,weekday,4
1075,154,weekday,0
1076,2,weekday,5
1077,3,weekend,3
1078,7,weekday,3
1079,1,weekday,4
1080,66,weekend,5
1081,18,weekday,5
1082,6,weekday,5
1083,5,weekend,4
1084,49,weekday,3
1085,77,weekday,3
1086,3,weekend,3
1087,59,weekend,3
1088,11,weekday,3
1089,45,weekday,0
1090,33,weekday,3
1091,33,weekday,5
1092,1,weekday,5
1093,4,weekend,5
1094,1,weekday,3
1095,52,weekend,3
1096,8,weekend,4
1097,1,weekend,4
1098,2,weekend,2
1099,16,weekday,3
1100,46,weekday,0
1101,2,weekday,1
1102,2,weekend,4
1103,9,weekday,3
1104,1,weekend,3
1105,18,weekend,0
1106,3,weekday,3
1107,2,weekday,2
1108,22,weekday,3
1109,152,weekday,3
1110,1,weekend,4
1111,1,weekend,3
1112,30,weekday,3
1113,12,weekday,5
1114,2,weekend,4
1115,22,weekday,5
1116,9,weekday,5
1117,2,weekend,3
1118,12,weekend,3
1119,5,weekday,5
1120,11,weekday,3
1121,22,weekday,3
1122,271,weekday,0
1123,1,weekday,3
1124,11,weekend,3
1125,1,weekend,2
1126,569,weekday,5
1127,84,weekday,5
1128,4,weekend,3
1129,19,weekend,5
1130,8,weekend,3
1131,2,weekend,1
1132,6,weekday,5
1133,62,weekend,3
1134,1,weekday,4
1135,1,weekday,3
1136,2,weekend,2
1137,1,weekend,3
1138,1,weekday,3
1139,1,weekend,4
1140,428,weekday,5
1141,2,weekend,4
1142,1,weekday,5
1143,212,weekday,3
1144,2,weekend,2
1145,62,weekday,5
1146,2,weekend,3
1147,71,weekend,3
1148,1,weekend,3
1149,12,weekday,3
1150,34,weekday,5
1151,2,weekend,4
1152,1,weekend,4
1153,15,weekday,0
1154,21,weekday,5
1155,2,weekday,4
1156,8,weekday,5
1157,32,weekday,4
1158,2,weekend,5
1159,33,weekday,6
1160,1,weekday,1
1161,1,weekend,3
1162,6,weekend,3
1163,35,weekday,5
1164,583,weekday,4
1165,4,weekend,4
1166,7,weekday,5
1167,1,weekday,2
1168,1,weekday,6
1169,1,weekday,3
1170,18,weekday,5
1171,67,weekday,3
1172,2,weekday,3
1173,1,weekday,5
1174,5,weekday,3
1175,19,weekday,5
1176,67,weekday,0
1177,4,weekday,5
1178,2,weekend,0
1179,14,weekday,3
1180,6,weekday,5
1181,3,weekday,2
1182,2,weekday,3
1183,10,weekday,5
1184,246,weekday,4
1185,3,weekend,5
1186,76,weekday,5
1187,8,weekend,3
1188,68,weekday,4
1189,70,weekday,0
1190,170,weekday,5
1191,1,weekday,3
1192,505,weekday,5
1193,43,weekday,3
1194,1,weekday,2
1195,2,weekend,2
1196,10,weekday,5
1197,3,weekday,2
1198,23,weekday,3
1199,11,weekday,5
1200,1,weekday,3
1201,4,weekday,4
1202,1,weekday,2
1203,1,weekday,4
1204,2,weekday,2
1205,8,weekday,5
1206,2,weekend,4
1207,52,weekday,0
1208,6,weekend,4
1209,296,weekday,0
1210,6,weekday,5
1211,11,weekday,5
1212,171,weekday,5
1213,85,weekday,5
1214,1,weekday,2
1215,45,weekday,3
1216,2,weekday,3
1217,2,weekday,3
1218,64,weekday,3
1219,60,weekday,3
1220,182,weekday,5
1221,4,weekday,2
1222,203,weekday,5
1223,1,weekday,5
1224,13,weekday,5
1225,2,weekday,4
1226,7,weekday,4
1227,18,weekday,5
1228,3,weekend,5
1229,3,weekend,4
1230,6,weekend,4
1231,5,weekend,3
1232,1,weekend,3
1233,3,weekday,5
1234,40,weekday,4
1235,51,weekday,3
1236,7,weekday,5
1237,70,weekday,5
1238,135,weekday,3
1239,3,weekend,3
1240,23,weekday,3
1241,72,weekday,3
1242,6,weekend,5
1243,15,weekday,5
1244,25,weekend,3
1245,9,weekday,5
1246,123,weekday,0
1247,24,weekday,1
1248,11,weekday,5
1249,172,weekday,5
1250,5,weekday,3
1251,374,weekday,5
1252,31,weekend,5
1253,16,weekend,3
1254,2,weekend,2
1255,7,weekday,5
1256,6,weekday,4
1257,1,weekday,5
1258,2,weekday,2
1259,1,weekday,5
1260,315,weekday,5
1261,6,weekday,3
1262,963,weekday,5
1263,36,weekday,5
1264,5,weekday,3
1265,9,weekend,3
1266,25,weekend,5
1267,26,weekend,3
1268,2,weekday,3
1269,5,weekend,3
1270,1,weekday,5
1271,537,weekday,5
1272,1,weekend,5
1273,1,weekday,5
1274,1,weekday,6
1275,5,weekday,2
1276,2,weekend,3
1277,1,weekday,3
1278,1,weekend,4
1279,1,weekday,4
1280,1,weekend,2
1281,207,weekday,5
1282,3,weekday,3
1283,1,weekend,1
1284,3,weekday,2
1285,8,weekday,3
1286,11,weekday,3
1287,30,weekend,5
1288,12,weekday,5
1289,1,weekday,6
1290,5,weekday,5
1291,58,weekday,5
1292,12,weekday,4
1293,2,weekend,2
1294,2,weekday,2
1295,3,weekday,4
1296,10,weekday,3
1297,2,weekend,3
1298,664,weekday,5
1299,3,weekend,4
1300,5,weekend,4
1301,1,weekday,2
1302,29,weekend,3
1303,84,weekday,3
1304,298,weekend,3
1305,97,weekday,4
1306,47,weekday,5
1307,6,weekday,3
1308,26,weekday,0
1309,32,weekday,1
1310,2,weekend,1
1311,1,weekday,5
1312,154,weekday,0
1313,14,weekday,1
1314,39,weekend,3
1315,244,weekday,0
1316,1,weekday,3
1317,24,weekend,5
1318,31,weekday,3
1319,27,weekday,3
1320,1,weekend,3
1321,36,weekday,3
1322,40,weekday,0
1323,19,weekend,4
1324,134,weekday,3
1325,1,weekday,2
1326,379,weekday,5
1327,2,weekday,2
1328,2,weekend,0
1329,5,weekday,3
1330,36,weekday,3
1331,148,weekday,5
1332,16,weekend,3
1333,23,weekday,1
1334,90,weekday,0
1335,372,weekday,5
1336,7,weekday,3
1337,6,weekday,3
1338,3,weekday,4
1339,3,weekend,3
1340,21,weekday,3
1341,13,weekday,1
1342,7,weekday,3
1343,3,weekend,2
1344,37,weekday,0
1345,4,weekend,3
1346,9,weekend,5
1347,1,weekday,5
1348,3,weekday,4
1349,10,weekday,2
1350,41,weekday,5
1351,12,weekday,3
1352,2,weekend,2
1353,29,weekday,5
1354,1,weekday,5
1355,2,weekend,2
1356,2,weekend,0
