geo_id,total_visit_time,day_feature,hour_feature
252,9,weekday,3
253,18,weekday,3
254,8,weekend,3
255,1,weekday,5
256,2,weekend,4
257,1,weekday,3
258,3,weekday,1
259,17,weekday,3
260,26,weekend,3
261,21,weekday,5
262,6,weekend,5
263,22,weekday,5
264,2,weekend,3
265,23,weekend,5
266,1,weekend,5
267,4,weekday,5
268,24,weekday,5
269,7,weekday,5
270,13,weekday,5
271,3,weekday,3
272,3,weekend,2
273,13,weekend,2
274,2,weekend,2
275,5,weekend,5
276,11,weekday,2
277,7,weekday,3
278,5,weekday,2
279,4,weekend,2
280,2,weekday,5
281,6,weekend,5
282,5,weekend,5
283,1,weekend,3
284,5,weekend,3
285,6,weekend,5
286,35,weekday,5
287,80,weekday,5
288,16,weekday,5
289,2,weekday,3
290,27,weekday,5
291,16,weekday,5
292,1,weekend,3
293,47,weekday,5
294,34,weekend,5
295,13,weekday,5
296,1,weekend,4
297,2,weekday,5
298,13,weekday,2
299,16,weekday,5
300,10,weekday,5
301,28,weekday,5
302,5,weekday,5
303,12,weekend,4
304,3,weekday,3
305,97,weekday,5
306,9,weekday,5
307,6,weekend,4
308,12,weekday,5
309,5,weekend,5
310,3,weekday,5
311,4,weekday,5
312,2,weekend,3
313,1,weekday,4
314,3,weekday,2
315,28,weekday,5
316,16,weekday,5
317,121,weekend,5
318,10,weekday,5
319,8,weekday,5
320,10,weekend,5
321,15,weekday,5
322,14,weekend,2
323,53,weekend,5
324,7,weekday,2
325,1,weekend,5
326,4,weekday,3
327,5,weekday,2
328,3,weekday,2
329,31,weekend,5
330,3,weekday,3
331,11,weekend,5
332,6,weekday,3
333,5,weekday,5
334,3,weekday,5
335,6,weekday,5
336,28,weekday,5
337,26,weekend,5
338,5,weekend,5
339,5,weekday,3
340,21,weekend,5
341,1,weekday,5
342,6,weekday,5
343,1,weekend,3
344,88,weekday,5
345,157,weekday,5
346,2,weekend,3
347,3,weekday,5
348,4,weekend,5
349,47,weekday,5
350,20,weekend,4
351,255,weekday,5
352,63,weekend,3
353,22,weekday,4
354,1,weekend,5
355,1,weekday,5
356,2,weekend,3
357,116,weekday,5
358,4,weekday,1
360,182,weekday,5
361,697,weekday,5
362,739,weekday,5
363,271,weekday,5
364,1009,weekday,5
365,447,weekday,5
366,10,weekday,3
367,14,weekend,4
368,461,weekday,5
369,14,weekday,5
370,16,weekday,5
371,2,weekday,3
372,14,weekday,5
373,39,weekday,5
374,2,weekday,2
375,482,weekday,3
376,2060,weekday,3
377,766,weekday,3
378,120,weekday,3
379,27,weekday,3
380,143,weekday,3
381,13,weekday,3
382,104,weekday,3
383,559,weekday,3
384,1340,weekday,3
385,47,weekday,3
386,755,weekday,5
387,528,weekday,3
388,221,weekday,3
389,1497,weekday,3
390,665,weekday,3
391,1313,weekday,3
392,3543,weekday,3
393,42,weekday,3
394,21,weekday,3
395,5,weekend,3
396,2,weekday,1
397,8,weekday,3
398,2,weekend,3
399,1,weekend,2
401,1,weekday,5
402,485,weekday,5
403,2354,weekday,3
404,2,weekday,4
405,1,weekday,3
406,2425,weekday,3
407,158,weekday,3
408,1,weekday,3
409,4,weekday,3
410,106,weekday,5
411,4247,weekday,3
412,1,weekend,3
413,4,weekday,2
414,4,weekday,2
415,1,weekend,3
416,58,weekday,1
417,2,weekend,3
418,1,weekend,5
419,416,weekday,3
420,20,weekday,3
421,1,weekend,3
422,1,weekday,5
423,27,weekday,5
424,4,weekday,3
425,1,weekday,4
426,1,weekend,3
427,65,weekday,3
428,2,weekend,1
429,1,weekday,4
430,2,weekend,3
431,224,weekday,3
432,341,weekday,3
433,60,weekday,3
434,11,weekday,3
435,90,weekday,3
437,5,weekday,3
438,4966,weekday,3
439,4,weekend,5
440,139,weekday,5
441,1,weekend,5
442,12,weekday,3
443,103,weekday,3
444,8,weekday,2
445,15,weekday,3
446,2,weekend,3
447,20,weekend,3
448,3,weekday,4
449,482,weekday,3
450,66,weekday,3
451,543,weekday,3
452,1280,weekday,3
453,16,weekday,4
454,37,weekday,4
455,76,weekday,3
456,84,weekday,5
457,12,weekday,5
458,53,weekday,3
459,6,weekday,4
460,2,weekday,0
461,88,weekday,3
462,4,weekday,3
463,2,weekend,1
464,14,weekday,3
465,2,weekday,4
466,1,weekday,3
467,160,weekday,3
468,201,weekday,3
469,468,weekday,3
470,446,weekday,3
471,91,weekday,3
472,287,weekday,3
473,582,weekend,3
474,908,weekday,5
475,1211,weekday,3
476,38,weekday,3
477,28,weekday,3
478,97,weekday,3
479,1,weekday,2
480,2,weekday,2
481,10,weekday,3
482,18,weekday,3
483,41,weekday,5
484,1,weekend,3
485,29,weekday,3
486,52,weekend,0
487,2,weekend,4
488,26,weekday,5
489,57,weekend,4
490,16,weekend,4
491,27,weekday,2
492,3,weekend,0
493,86,weekend,5
494,32,weekday,3
495,77,weekday,3
496,3,weekday,3
497,53,weekday,2
498,1,weekday,4
499,4,weekday,5
500,4,weekend,1
501,22,weekday,4
502,71,weekday,5
503,11,weekday,1
504,1,weekday,3
505,235,weekday,3
506,62,weekday,3
507,21,weekday,5
508,2,weekend,4
509,10,weekday,1
510,66,weekday,3
511,1,weekend,5
512,44,weekday,3
513,2,weekday,5
514,88,weekday,5
515,22,weekday,3
516,34,weekday,5
517,79,weekday,5
518,16,weekday,1
520,14,weekday,3
521,115,weekend,5
522,17,weekday,4
523,1,weekday,4
524,2,weekday,1
525,242,weekday,5
526,7,weekday,5
527,24,weekday,5
528,51,weekend,3
530,47,weekend,4
531,1,weekday,5
532,11,weekend,5
533,1237,weekday,3
534,229,weekday,5
535,476,weekday,5
536,24,weekday,3
537,223,weekday,3
538,14,weekday,5
539,62,weekday,5
540,28,weekday,5
541,20,weekday,5
542,8,weekday,5
543,214,weekday,3
544,197,weekday,3
545,7,weekday,1
546,67,weekday,3
547,34,weekday,3
548,1,weekend,4
549,2,weekday,3
550,10,weekday,3
551,1574,weekday,3
552,25,weekend,5
553,80,weekend,3
554,2,weekend,1
555,293,weekday,4
556,4,weekend,5
557,120,weekend,3
558,2,weekday,5
559,35,weekend,2
560,59,weekday,3
561,137,weekend,5
562,1,weekend,5
563,1,weekend,4
564,313,weekday,5
565,54,weekday,5
566,45,weekday,5
567,20,weekday,5
568,26,weekday,5
569,17,weekday,3
570,12,weekday,3
571,10,weekday,2
572,5,weekday,4
573,67,weekday,5
574,19,weekday,4
575,918,weekday,3
576,10,weekday,5
578,523,weekday,3
579,1,weekend,0
580,43,weekend,4
581,68,weekday,3
582,134,weekend,3
583,13,weekday,6
584,132,weekday,0
585,56,weekday,3
586,79,weekday,5
587,55,weekday,3
588,53,weekday,3
589,145,weekday,5
590,35,weekday,3
591,21,weekend,3
592,38,weekday,4
593,2,weekday,4
594,2,weekend,5
595,56,weekday,5
596,19,weekday,3
597,117,weekday,5
598,1198,weekday,3
599,130,weekday,3
600,2,weekend,5
601,123,weekday,3
602,4845,weekday,3
603,541,weekday,3
604,1758,weekday,1
605,1,weekend,3
606,17,weekday,5
607,10,weekday,5
608,3,weekend,3
609,1,weekday,5
610,125,weekday,5
612,702,weekday,5
613,98,weekday,3
614,242,weekday,3
615,4,weekday,0
616,364,weekday,5
617,65,weekend,3
618,38,weekday,5
619,19,weekday,4
620,51,weekday,3
621,104,weekday,3
622,48,weekday,5
623,128,weekend,4
624,110,weekday,0
625,209,weekday,0
626,9,weekday,3
627,3,weekday,5
628,53,weekday,0
629,371,weekday,0
630,6,weekday,0
631,6,weekday,2
632,67,weekday,0
633,102,weekday,0
634,76,weekday,0
635,5,weekend,5
636,163,weekday,0
637,418,weekday,0
638,37,weekday,0
639,122,weekday,0
640,238,weekday,0
641,4,weekend,4
642,1433,weekday,0
643,2036,weekday,0
644,1862,weekday,3
645,474,weekday,3
646,640,weekday,3
647,2143,weekday,3
648,834,weekday,0
649,231,weekday,3
650,398,weekday,0
651,1125,weekday,3
652,80,weekday,4
653,26,weekday,0
654,63,weekday,0
655,217,weekday,3
656,136,weekday,0
657,106,weekday,0
658,293,weekday,3
659,100,weekday,0
660,124,weekday,5
661,118,weekday,0
662,161,weekday,5
663,87,weekday,5
664,183,weekday,5
665,82,weekday,0
666,195,weekday,0
667,59,weekday,5
668,18,weekday,3
669,70,weekday,3
670,2,weekday,2
671,40,weekday,4
672,7,weekday,1
673,285,weekday,3
674,2,weekend,3
675,26,weekday,5
676,547,weekday,5
677,3,weekday,3
678,6,weekday,3
679,54,weekday,4
680,88,weekday,1
681,8,weekday,1
682,33,weekday,5
683,87,weekday,3
684,590,weekday,3
685,429,weekday,3
686,289,weekday,3
687,77,weekday,0
688,71,weekday,3
689,1330,weekday,5
690,99,weekday,5
691,65,weekday,3
692,10,weekend,5
693,1,weekday,5
694,373,weekday,5
695,1,weekday,3
696,21,weekday,2
697,246,weekday,0
698,50,weekday,2
699,4,weekday,3
700,24,weekday,3
701,1,weekday,4
702,172,weekday,5
703,7,weekday,3
704,28,weekday,5
705,90,weekday,3
706,87,weekday,3
707,34,weekday,3
709,9,weekday,3
710,1,weekday,3
711,36,weekday,5
712,8,weekend,1
713,35,weekday,5
714,101,weekday,3
715,1269,weekday,3
716,845,weekday,3
717,20,weekday,3
718,49,weekday,0
719,9,weekday,5
720,55,weekday,3
721,120,weekday,5
722,66,weekday,5
723,885,weekday,5
724,11,weekend,5
725,5673,weekday,5
726,38,weekday,5
727,3143,weekday,3
728,39,weekday,5
729,1,weekend,5
730,10,weekday,3
731,123,weekday,5
732,2,weekend,5
733,1,weekday,0
734,375,weekday,3
735,1317,weekday,5
736,1,weekday,3
737,1,weekend,5
738,16,weekday,3
739,2,weekday,2
740,562,weekday,3
741,89,weekday,3
742,1295,weekday,3
743,3,weekday,4
744,8,weekend,3
745,212,weekday,5
746,40,weekday,5
747,38,weekday,5
748,2,weekday,2
749,66,weekday,5
750,7,weekday,5
751,4,weekday,3
752,626,weekday,3
753,506,weekday,3
754,82,weekend,5
755,205,weekday,5
756,1,weekday,0
757,8,weekend,3
758,1282,weekday,3
759,16,weekend,5
760,11,weekday,5
761,23,weekend,3
762,6,weekend,5
763,6,weekend,2
764,1,weekday,4
765,4,weekday,5
766,8,weekend,2
767,28,weekend,6
768,4,weekday,2
769,45,weekday,5
770,15,weekday,5
771,6,weekend,2
772,533,weekend,6
773,12,weekday,5
774,33,weekend,5
775,1,weekday,3
776,210,weekday,6
777,99,weekday,5
778,4,weekday,0
779,120,weekday,5
780,617,weekday,3
781,1,weekend,4
782,16,weekday,0
783,2,weekend,4
784,2,weekday,2
785,6,weekday,3
786,3,weekday,1
787,304,weekday,3
788,63,weekday,5
789,1,weekday,3
790,4,weekend,4
791,2,weekend,3
792,2,weekday,0
793,8,weekday,3
794,49,weekday,5
795,856,weekday,3
796,2,weekend,2
797,101,weekday,3
798,16,weekend,5
799,552,weekday,3
800,139,weekday,5
801,822,weekday,3
802,436,weekday,5
803,11,weekday,5
804,10,weekend,5
805,12,weekday,5
806,352,weekday,5
807,8,weekend,3
808,48,weekend,3
809,2,weekday,5
810,17,weekday,5
811,3,weekday,4
812,4,weekday,5
813,72,weekend,5
814,9,weekend,5
815,24,weekday,5
816,20,weekday,5
817,274,weekday,5
818,109,weekday,5
819,1,weekday,3
820,174,weekday,3
821,102,weekday,5
822,33,weekday,3
823,159,weekday,5
824,1,weekday,5
825,1,weekday,5
826,2,weekend,1
827,40,weekday,4
828,11,weekend,5
829,40,weekday,5
830,7,weekday,5
831,10,weekday,5
832,103,weekday,5
833,3,weekday,5
834,27,weekday,5
835,455,weekday,5
836,188,weekend,4
837,1,weekday,3
838,3,weekend,4
839,17,weekday,3
840,73,weekend,5
841,8,weekday,3
842,1,weekday,5
843,51,weekend,4
844,67,weekday,3
845,52,weekend,3
846,4,weekday,1
847,57,weekend,4
848,941,weekday,5
849,77,weekday,5
850,134,weekday,5
851,6,weekend,3
852,6,weekend,3
853,1,weekend,5
854,3,weekend,4
855,73,weekday,3
856,69,weekday,5
857,233,weekday,5
858,197,weekday,3
859,5,weekend,5
860,11,weekday,3
861,3,weekday,2
862,7,weekday,5
863,4,weekday,3
864,1,weekday,1
865,1,weekday,4
866,1,weekend,3
867,25,weekday,5
868,1,weekday,3
869,28,weekday,5
870,9,weekday,3
871,18,weekend,5
872,12,weekday,5
873,341,weekday,5
874,182,weekday,5
875,7,weekday,5
876,2,weekend,4
877,2,weekday,1
878,2,weekend,2
879,142,weekday,5
880,1,weekend,6
881,103,weekday,5
882,1,weekday,3
883,1,weekday,3
884,1171,weekday,3
885,3,weekday,1
886,2,weekend,3
887,41,weekday,5
888,1,weekday,4
889,12,weekday,3
890,53,weekday,3
891,10,weekend,3
892,132,weekday,3
893,3,weekday,5
894,1,weekend,3
895,12,weekday,3
896,94,weekday,5
897,39,weekday,5
898,79,weekday,5
899,92,weekday,5
900,985,weekday,3
901,56,weekday,5
902,5,weekday,5
903,22,weekday,4
904,4,weekend,5
905,1437,weekday,3
906,11,weekday,0
907,5,weekend,3
908,5,weekday,5
909,394,weekday,5
910,17,weekday,1
911,377,weekday,3
912,362,weekday,3
913,14,weekday,3
914,17,weekday,3
915,249,weekday,3
916,403,weekday,5
917,1,weekday,3
918,95,weekday,5
919,142,weekday,5
920,189,weekend,5
921,4,weekday,2
922,30,weekday,3
923,1,weekday,3
924,21,weekday,5
925,25,weekday,3
926,48,weekday,3
927,1,weekday,1
928,107,weekday,5
929,4,weekday,5
930,5,weekday,3
931,26,weekend,5
932,66,weekday,5
933,6,weekday,5
934,1,weekday,5
935,33,weekday,5
936,1,weekend,0
937,8,weekend,4
938,13,weekday,4
939,1,weekday,5
940,843,weekday,5
941,312,weekday,3
942,358,weekday,3
943,155,weekday,0
944,10,weekday,3
945,124,weekday,5
946,4,weekday,4
947,264,weekday,5
948,25,weekday,5
949,39,weekday,3
950,68,weekday,5
951,7,weekday,5
952,3157,weekday,3
953,148,weekday,5
954,20,weekday,4
955,37,weekday,3
956,80,weekday,5
957,1,weekday,3
958,25,weekend,4
959,14,weekday,3
960,22,weekday,4
961,43,weekday,3
962,1843,weekday,3
963,14,weekend,5
964,17,weekday,5
965,3,weekend,5
966,46,weekday,5
967,2,weekend,3
968,106,weekday,4
969,173,weekday,5
970,590,weekday,3
971,32,weekday,5
972,2,weekday,3
973,247,weekday,3
974,172,weekday,5
975,17,weekday,0
976,32,weekday,3
977,217,weekday,3
978,4,weekday,3
979,3,weekday,1
980,903,weekday,3
981,116,weekday,5
982,21,weekday,3
983,109,weekday,3
984,16,weekend,3
985,20,weekday,3
986,23,weekday,5
987,760,weekday,5
988,9,weekday,5
989,3,weekday,0
990,24,weekday,5
991,9,weekday,4
992,25,weekday,5
993,80,weekday,5
994,371,weekday,3
995,43,weekday,1
996,303,weekday,5
997,21,weekday,1
998,39,weekday,5
1000,1,weekday,5
1001,151,weekday,5
1002,18,weekday,5
1003,3,weekend,5
1004,845,weekday,3
1005,929,weekday,2
1006,9,weekday,2
1007,13,weekday,4
1008,1,weekend,5
1009,3721,weekday,3
1010,25,weekday,4
1011,36,weekday,3
1012,75,weekday,4
1013,557,weekday,3
1014,4,weekday,0
1015,2,weekday,0
1016,5,weekday,3
1017,1,weekday,0
1018,2,weekday,1
1019,8,weekend,5
1020,11,weekday,4
1021,318,weekday,4
1022,337,weekday,4
1023,210,weekday,5
1024,25,weekday,5
1025,302,weekday,5
1026,32,weekday,5
1027,126,weekday,5
1028,14,weekend,5
1029,6,weekday,5
1030,3,weekend,1
1031,130,weekday,0
1032,2,weekend,3
1033,49,weekday,3
1034,31,weekend,3
1035,2,weekday,3
1036,472,weekday,3
1037,111,weekday,3
1038,4,weekday,2
1039,107,weekday,5
1040,6,weekday,3
1041,3,weekday,4
1042,90,weekday,5
1043,56,weekend,5
1044,6,weekend,0
1045,61,weekday,3
1046,8,weekend,5
1047,12,weekday,5
1048,250,weekday,5
1049,84,weekday,3
1050,10,weekday,6
1051,5,weekday,3
1052,69,weekend,5
1053,13,weekend,2
1054,84,weekday,3
1055,119,weekend,5
1056,15,weekend,3
1057,37,weekday,3
1058,212,weekday,5
1059,2306,weekday,5
1060,20,weekday,5
1061,73,weekend,5
1062,144,weekday,5
1063,2463,weekday,5
1064,2614,weekday,5
1065,17,weekend,5
1066,13,weekday,5
1067,25,weekday,3
1068,78,weekday,5
1069,1,weekend,3
1070,39,weekend,5
1071,4,weekday,3
1072,8,weekend,2
1073,44,weekend,3
1074,15,weekday,3
1075,4,weekend,3
1076,20,weekday,5
1077,5,weekday,5
1078,176,weekday,3
1079,10,weekday,5
1080,24,weekday,5
1081,2,weekend,3
1082,23,weekday,3
1083,19,weekday,0
1084,1,weekday,3
1085,14,weekday,3
1086,11,weekday,3
1087,32,weekday,6
1088,12,weekend,5
1089,164,weekday,3
1090,6,weekday,5
1091,31,weekday,5
1092,9,weekend,3
1093,1,weekday,3
1094,5,weekday,3
1095,339,weekday,5
1096,30,weekday,3
1097,7,weekday,4
1098,52,weekday,3
1099,50,weekday,3
1100,3,weekday,1
1101,65,weekday,4
1102,40,weekday,3
1103,5,weekday,3
1104,149,weekend,3
1105,34,weekday,5
1106,1,weekday,0
1107,15,weekday,5
1108,24,weekday,5
1109,18,weekday,3
1110,26,weekday,5
1111,74,weekday,3
1112,41,weekday,3
1113,150,weekday,5
1114,20,weekday,4
1115,41,weekday,5
1116,79,weekday,3
1117,46,weekday,5
1118,138,weekday,5
1119,3,weekday,3
1120,15,weekend,4
1121,54,weekday,3
1122,4,weekday,4
1123,12,weekday,4
1124,107,weekday,3
1125,43,weekday,3
1126,27,weekday,3
1127,10,weekday,3
1128,8,weekend,3
1129,23,weekday,1
1130,9,weekday,3
1131,418,weekday,2
1132,8,weekend,0
1133,80,weekday,5
1134,9,weekday,5
1135,7,weekday,3
1136,44,weekday,3
1137,5,weekend,5
1138,39,weekday,3
1139,19,weekend,5
1140,7,weekday,2
1141,3,weekday,3
1142,5,weekend,4
1143,1,weekday,0
1144,76,weekday,3
1145,5,weekday,2
1146,19,weekday,5
1147,118,weekday,3
1148,383,weekday,5
1149,508,weekday,5
1150,86,weekday,5
1151,4,weekday,3
1152,763,weekday,3
1153,15,weekday,5
1154,56,weekday,3
1155,67,weekday,3
1156,17,weekday,5
1157,67,weekday,5
1158,64,weekday,3
1159,8,weekend,5
1160,70,weekday,3
1161,3,weekday,3
1162,5,weekend,4
1163,1,weekend,4
1164,2,weekend,3
1165,903,weekday,5
1166,1747,weekday,3
1167,675,weekday,3
1168,623,weekday,5
1169,47,weekday,3
1170,376,weekday,5
1171,2,weekday,4
1172,64,weekday,3
1173,1,weekday,3
1174,21,weekday,3
1175,59,weekday,3
1176,14,weekday,3
1177,152,weekday,3
1178,33,weekday,0
1179,4,weekday,1
1180,4,weekday,3
1181,96,weekday,3
1182,2,weekday,3
1183,512,weekday,3
1184,1420,weekday,5
1185,2,weekend,1
1186,1,weekday,4
1187,386,weekday,3
1188,163,weekday,3
1189,106,weekday,3
1190,3,weekday,2
1192,4,weekday,3
1193,1135,weekday,3
1194,121,weekday,5
1195,2,weekday,0
1196,6,weekday,2
1197,2,weekday,4
1198,19,weekday,3
1199,106,weekday,3
1200,35,weekday,5
1201,2,weekend,2
1202,59,weekday,5
1203,3,weekday,3
1204,12,weekday,5
1205,1,weekday,5
1206,21,weekday,3
1207,17,weekday,3
1208,4,weekday,1
1209,11,weekend,5
1210,1,weekday,3
1211,198,weekday,5
1212,21,weekday,3
1213,86,weekday,3
1214,50,weekend,5
1215,20,weekday,5
1216,5,weekday,3
1217,11,weekday,3
1218,63,weekday,5
1219,17,weekday,4
1220,1,weekday,4
1221,3,weekday,5
1222,12,weekday,5
1223,37,weekday,3
1224,3,weekend,5
1225,2,weekday,5
1226,24,weekday,3
1227,181,weekday,5
1228,30,weekday,1
1229,4,weekend,3
1230,14,weekday,5
1231,3,weekend,5
1232,8,weekday,5
1233,34,weekday,5
1234,1,weekend,3
1235,3,weekend,0
1236,160,weekday,5
1237,2,weekend,3
1238,18,weekend,3
1239,2,weekday,5
1240,741,weekday,5
1241,9,weekend,2
1242,60,weekday,3
1243,89,weekday,3
1244,41,weekday,5
1245,5,weekday,1
1246,1,weekend,2
1247,9,weekday,4
1248,112,weekday,5
1249,4,weekday,5
1250,110,weekday,3
1251,1,weekend,5
1252,22,weekend,5
1253,44,weekday,3
1254,18,weekend,5
1255,47,weekday,2
1256,2,weekend,1
1257,2,weekday,1
1258,25,weekday,0
1259,12,weekday,2
1260,1,weekday,4
1261,9,weekday,3
1262,5,weekend,3
1263,3,weekday,3
1264,49,weekday,5
1265,16,weekday,5
1266,2,weekend,4
1267,19,weekday,5
1268,5,weekday,3
1269,1,weekday,2
1270,87,weekday,5
1271,61,weekend,3
1272,4,weekday,5
1273,31,weekend,5
1274,139,weekday,5
1275,1,weekday,2
1276,69,weekday,5
1277,32,weekend,0
1278,4,weekday,5
1279,2,weekday,0
1280,20,weekday,4
1281,2,weekday,1
1282,27,weekday,0
1283,45,weekend,3
1284,24,weekday,1
1285,40,weekday,5
1286,37,weekend,5
1287,37,weekday,3
1288,7,weekday,5
1289,3,weekend,5
1290,6,weekday,3
1291,39,weekday,5
1292,10,weekday,2
1293,84,weekend,5
1294,23,weekday,5
1295,5,weekend,1
1296,47,weekday,5
1297,2,weekday,3
1298,2,weekday,5
1299,30,weekday,5
1300,23,weekday,5
1301,2,weekend,4
1302,77,weekday,5
1303,1,weekend,5
1304,26,weekday,3
1305,12,weekday,5
1306,18,weekday,3
1307,51,weekday,3
1308,41,weekday,5
1309,608,weekday,3
1310,36,weekday,0
1311,1,weekday,5
1312,184,weekday,3
1313,18,weekday,5
1314,205,weekday,3
1315,2,weekday,3
1316,3,weekday,3
1317,76,weekday,5
1318,2,weekend,5
1319,85,weekday,5
1320,46,weekday,1
1321,16,weekday,5
1322,2,weekend,5
1323,28,weekday,3
1324,3,weekday,3
1325,2,weekday,4
1326,38,weekday,3
1327,183,weekday,5
1328,8,weekday,3
1329,12,weekday,5
1330,5,weekend,3
1331,9,weekday,5
1332,372,weekday,3
1333,17,weekday,5
1334,69,weekday,5
1335,54,weekday,6
1336,5,weekday,3
1337,79,weekday,3
1338,3,weekday,1
1339,53,weekend,5
1340,5,weekday,2
1341,65,weekday,5
1342,19,weekday,3
1343,1,weekend,4
1344,148,weekday,5
1345,3,weekday,5
1346,3,weekday,1
1347,7,weekday,1
1348,2,weekday,2
1349,41,weekday,3
1350,5,weekday,2
1351,60,weekend,5
1352,1,weekday,1
1353,22,weekend,3
1354,16,weekday,5
1355,2,weekday,5
1356,173,weekday,5
1357,100,weekday,5
1358,2,weekend,3
1359,507,weekday,3
1360,6,weekend,3
1361,2,weekend,3
1362,21,weekday,5
1363,7,weekday,5
1364,8,weekend,3
1365,289,weekday,5
1366,10,weekday,3
1367,43,weekday,5
1368,2,weekday,0
1369,32,weekday,5
1370,21,weekend,3
