geo_id,total_visit_time,day_feature,hour_feature
674,38,weekend,5
675,4,weekend,5
676,71,weekday,5
677,7,weekday,5
678,25,weekend,3
679,221,weekday,5
680,9,weekday,5
681,7,weekday,1
682,6,weekday,3
683,5,weekday,5
684,141,weekday,5
685,4,weekday,5
686,8,weekday,5
687,66,weekday,5
688,10,weekend,5
689,36,weekday,5
690,1,weekend,5
691,93,weekday,2
692,13,weekday,5
693,115,weekday,5
694,234,weekday,5
695,6,weekend,3
696,90,weekend,5
697,98,weekend,5
698,1,weekday,5
699,100,weekend,5
700,15,weekday,5
701,48,weekday,5
702,11,weekday,5
703,5,weekday,5
704,57,weekday,5
705,19,weekday,5
706,4,weekday,5
707,97,weekday,5
708,123,weekday,5
709,2,weekend,2
710,40,weekday,5
711,29,weekday,3
712,7,weekend,3
713,29,weekday,5
714,28,weekday,5
715,40,weekday,5
716,34,weekday,5
717,19,weekday,5
718,61,weekday,5
719,8,weekend,5
720,6,weekday,3
721,49,weekday,5
722,1,weekday,3
723,18,weekday,3
724,31,weekday,6
725,4,weekday,4
726,6,weekday,5
727,57,weekday,3
728,4,weekend,4
729,61,weekday,5
730,8,weekday,3
731,11,weekday,5
732,8,weekday,5
733,18,weekday,3
734,16,weekend,3
735,8,weekend,5
736,269,weekday,5
737,30,weekend,6
738,51,weekday,5
739,120,weekday,5
740,25,weekday,3
741,9,weekday,3
742,14,weekday,4
743,15,weekend,5
744,33,weekday,4
745,7,weekend,4
746,31,weekday,5
747,218,weekday,6
748,27,weekday,5
749,131,weekday,3
750,32,weekday,5
751,6,weekday,5
752,24,weekday,3
753,66,weekday,5
754,2,weekend,4
755,5,weekend,3
756,242,weekday,5
757,5,weekend,5
758,29,weekday,5
759,16,weekday,0
760,118,weekday,3
761,16,weekend,3
762,31,weekday,5
763,17,weekday,5
764,59,weekday,5
765,43,weekend,5
766,12,weekday,5
767,31,weekend,3
768,47,weekday,5
769,5,weekend,3
770,34,weekday,5
771,33,weekday,5
772,43,weekday,5
773,26,weekday,3
774,180,weekday,5
775,47,weekday,5
776,18,weekday,5
777,71,weekday,5
778,62,weekday,5
779,68,weekday,5
780,39,weekday,5
781,88,weekday,5
782,1,weekday,4
783,32,weekday,5
784,38,weekday,5
785,3,weekday,5
786,14,weekday,3
787,1,weekday,3
788,22,weekday,5
789,52,weekday,5
790,14,weekday,5
791,206,weekend,5
792,9,weekday,5
793,27,weekday,5
794,37,weekday,5
795,62,weekend,3
796,79,weekday,5
797,31,weekday,5
798,23,weekday,5
799,2,weekend,5
800,214,weekend,6
801,127,weekend,5
802,26,weekday,5
803,27,weekday,5
804,16,weekday,5
805,34,weekday,5
806,13,weekday,5
807,22,weekday,5
808,74,weekday,4
809,161,weekday,5
810,4,weekday,4
811,17,weekday,5
812,3,weekday,6
813,32,weekday,5
814,21,weekday,2
815,56,weekday,5
816,22,weekday,3
817,19,weekday,3
818,40,weekday,5
819,20,weekday,5
820,62,weekday,5
821,27,weekday,3
822,79,weekday,5
823,65,weekday,5
824,6,weekday,5
825,117,weekday,3
826,28,weekday,5
827,11,weekday,4
828,22,weekend,3
829,13,weekday,5
830,1,weekday,5
831,32,weekday,3
832,1,weekday,6
833,170,weekday,5
834,22,weekend,5
835,40,weekday,5
836,17,weekend,5
837,44,weekday,5
838,47,weekday,5
839,8,weekday,5
840,75,weekday,5
841,9,weekday,3
842,28,weekend,3
843,11,weekend,5
844,6,weekend,5
845,3,weekday,4
846,10,weekday,5
847,11,weekday,4
848,32,weekday,5
849,28,weekday,5
850,13,weekday,5
851,11,weekday,3
852,126,weekend,2
853,38,weekday,5
854,92,weekday,5
855,28,weekday,3
856,1,weekday,5
857,8,weekend,5
858,4,weekend,2
859,85,weekday,5
860,54,weekend,3
861,109,weekday,5
862,26,weekday,5
863,1429,weekday,3
864,77,weekday,5
865,19,weekday,2
866,72,weekday,3
867,34,weekday,3
868,77,weekday,5
869,101,weekday,3
870,12,weekday,1
871,25,weekday,5
872,3,weekend,3
873,21,weekend,5
874,2,weekend,6
875,356,weekday,3
876,438,weekday,5
877,58,weekday,5
878,32,weekend,3
879,55,weekday,5
880,45,weekday,5
881,137,weekday,5
882,16,weekday,5
883,123,weekday,5
884,5,weekend,4
885,20,weekday,3
886,73,weekday,5
887,224,weekday,5
888,23,weekday,4
889,4,weekday,3
890,29,weekend,5
891,2920,weekday,5
892,76,weekday,5
893,5,weekday,5
894,49,weekday,5
895,1,weekday,1
896,41,weekday,3
897,30,weekday,5
898,1345,weekday,3
899,65,weekend,5
900,58,weekday,5
901,43,weekday,5
902,4,weekday,4
903,77,weekday,4
904,30,weekday,5
905,163,weekday,5
906,33,weekday,5
907,22,weekday,6
908,38,weekday,5
909,17,weekday,5
910,2,weekend,2
911,82,weekday,4
912,44,weekday,5
913,6,weekday,5
914,13,weekday,5
915,25,weekday,5
916,2,weekday,3
917,75,weekday,5
918,53,weekday,3
919,52,weekday,5
920,50,weekend,6
921,26,weekday,5
922,15,weekday,5
923,138,weekday,5
924,24,weekend,5
925,41,weekday,5
926,76,weekday,3
927,31,weekday,3
928,103,weekday,5
929,12,weekday,1
930,52,weekday,5
931,25,weekday,5
932,16,weekday,6
933,43,weekday,5
934,82,weekend,5
935,155,weekday,3
936,16,weekend,5
937,8,weekday,4
938,6,weekend,3
939,62,weekday,5
940,46,weekday,3
941,60,weekend,3
942,11,weekday,2
943,16,weekday,5
944,7,weekend,6
945,12,weekday,5
946,43,weekday,5
947,8,weekday,3
948,38,weekday,3
949,10,weekday,3
950,26,weekend,5
951,11,weekday,5
952,2,weekend,6
953,16,weekend,3
954,7,weekend,4
955,43,weekday,5
956,12,weekday,5
957,2,weekday,3
958,29,weekend,5
959,19,weekday,5
960,16,weekday,5
961,1,weekend,3
962,35,weekday,3
963,33,weekend,3
964,4,weekend,5
965,88,weekday,5
966,19,weekday,5
967,34,weekday,5
968,17,weekday,5
969,70,weekend,5
970,41,weekday,5
971,23,weekday,5
972,1,weekday,3
973,193,weekday,3
974,50,weekend,5
975,2,weekday,4
976,2,weekend,3
977,130,weekday,5
978,108,weekend,5
979,16,weekend,5
980,1,weekday,0
981,161,weekday,5
982,25,weekday,5
983,55,weekday,5
984,8,weekday,5
985,181,weekday,5
986,1,weekend,3
987,73,weekday,5
988,75,weekend,5
989,147,weekday,5
990,7,weekday,5
991,12,weekday,5
992,17,weekday,5
993,82,weekend,5
994,23,weekday,5
995,26,weekday,3
996,27,weekend,5
997,25,weekend,3
998,13,weekend,5
999,99,weekday,5
1000,16,weekend,6
1001,12,weekday,3
1002,25,weekend,5
1003,33,weekday,3
1004,18,weekend,5
1005,12,weekday,5
1006,19,weekday,5
1007,50,weekday,5
1008,14,weekday,5
1009,87,weekend,3
1010,11,weekday,5
1011,59,weekday,5
1012,76,weekend,5
1013,56,weekday,5
1014,2,weekend,2
1015,103,weekday,5
1016,48,weekend,6
1017,64,weekend,5
1018,1,weekday,3
1019,71,weekday,0
1020,15,weekend,5
1021,20,weekday,5
1022,21,weekday,5
1023,11,weekday,5
1024,69,weekend,5
1025,23,weekend,5
1026,26,weekday,5
1027,27,weekday,4
1028,23,weekday,5
1029,120,weekday,3
1030,3,weekday,5
1031,25,weekday,3
1032,27,weekday,5
1033,26,weekend,5
1034,49,weekday,5
1035,30,weekday,5
1036,57,weekend,5
1037,236,weekend,3
1038,47,weekday,5
1039,1,weekday,3
1040,126,weekday,5
1041,167,weekend,3
1042,17,weekend,3
1043,16,weekend,5
1044,26,weekend,5
1045,180,weekday,3
1046,1,weekday,6
1047,22,weekend,5
1048,337,weekday,3
1049,110,weekday,5
1050,401,weekday,5
1051,27,weekday,5
1052,65,weekday,3
1053,8,weekend,6
1054,312,weekday,5
1055,1,weekend,5
1056,126,weekday,3
1057,53,weekday,5
1058,14,weekday,5
1059,11,weekend,5
1060,1005,weekday,3
1061,54,weekday,5
1062,1089,weekday,5
1063,13,weekend,5
1064,6,weekend,5
1065,12,weekday,5
1066,1199,weekday,3
1067,43,weekday,5
1068,23,weekday,5
1069,63,weekend,5
1070,126,weekday,5
1071,6,weekend,5
1072,113,weekday,5
1073,8,weekday,5
1074,26,weekday,5
1075,17,weekday,5
1076,21,weekday,5
1077,61,weekday,3
1078,48,weekday,5
1079,19,weekday,4
1080,9,weekday,5
1081,12,weekend,5
1082,85,weekday,5
1083,47,weekend,5
1084,34,weekday,3
1085,82,weekday,5
1086,51,weekday,5
1087,25,weekday,5
1088,6,weekday,3
1089,16,weekday,5
1090,27,weekend,5
1091,33,weekday,5
1092,5,weekend,5
1093,36,weekend,6
1094,8,weekend,5
1095,127,weekday,5
1096,2,weekend,3
1097,64,weekday,5
1098,245,weekday,3
1099,31,weekday,3
1100,28,weekday,5
1101,24,weekday,5
1102,8,weekday,5
1103,39,weekday,5
1104,23,weekday,5
1105,49,weekday,5
1106,118,weekday,5
1107,198,weekday,5
1108,23,weekday,5
1109,2,weekday,2
1110,52,weekday,6
1111,25,weekend,5
1112,33,weekday,5
1113,52,weekend,5
1114,8,weekday,5
1116,19,weekday,5
1117,35,weekday,5
1118,18,weekend,5
1119,153,weekday,5
1120,72,weekend,6
1121,6,weekend,3
1122,655,weekday,3
1123,167,weekend,5
1124,16,weekend,6
1125,33,weekend,2
1126,188,weekend,3
1127,8,weekday,5
1128,19,weekend,5
1129,1,weekday,3
1130,1,weekend,5
1131,40,weekday,5
1132,5,weekday,4
1133,6,weekday,5
1134,12,weekend,3
1135,41,weekend,5
1136,156,weekday,3
1137,42,weekday,3
1138,78,weekday,5
1139,4,weekend,5
1140,963,weekday,3
1141,49,weekend,3
1142,14,weekday,5
1143,6,weekend,5
1144,27,weekday,3
1145,189,weekday,5
1146,14,weekend,5
1147,14,weekday,3
1148,9,weekday,4
1149,83,weekend,5
1150,25,weekend,5
1151,21,weekday,4
1152,19,weekend,5
1153,6,weekend,5
1154,26,weekend,3
1155,30,weekday,5
1156,78,weekday,5
1157,36,weekend,3
1158,2,weekday,5
1159,33,weekday,5
1160,51,weekday,5
1161,14,weekday,5
1162,24,weekday,5
1163,44,weekday,5
1164,54,weekday,5
1165,46,weekday,5
1166,45,weekend,6
1167,31,weekday,5
1168,32,weekend,6
1169,4,weekday,5
1170,6,weekday,5
1171,10,weekday,4
1172,8,weekday,3
1173,62,weekday,5
1174,7,weekday,4
1175,16,weekday,4
1176,52,weekday,5
1177,68,weekday,5
1178,2,weekend,5
1179,5,weekday,5
1180,26,weekend,5
1181,14,weekday,5
1182,30,weekend,5
1183,18,weekday,5
1184,28,weekday,4
1185,121,weekday,5
1186,1,weekday,5
1187,78,weekday,5
1188,28,weekday,5
1189,3,weekday,5
1190,15,weekday,1
1191,13,weekend,5
1192,34,weekend,5
1193,4,weekday,0
1194,81,weekday,5
1195,260,weekday,5
1196,9,weekday,5
1197,85,weekday,5
1198,43,weekday,5
1199,55,weekend,5
1200,1,weekday,6
1201,1,weekday,5
1202,26,weekday,6
1203,28,weekday,5
1204,22,weekend,5
1205,46,weekday,5
1206,102,weekend,5
1207,28,weekend,5
1208,1,weekday,0
1209,19,weekday,5
1210,138,weekday,5
1211,67,weekday,5
1212,20,weekday,5
1213,11,weekday,5
1214,1282,weekday,3
1215,48,weekday,5
1216,6,weekday,6
1217,102,weekend,6
1218,34,weekend,5
1219,30,weekend,5
1220,83,weekday,5
1221,185,weekday,5
1222,11,weekday,4
1223,12,weekend,3
1224,9,weekday,3
1225,143,weekend,3
1226,16,weekend,5
1227,54,weekday,5
1228,2,weekday,4
1229,96,weekday,0
1230,21,weekend,6
1231,57,weekday,5
1232,1,weekend,3
1233,100,weekday,5
1234,2,weekday,2
1235,80,weekday,5
1236,5,weekday,3
1237,13,weekday,5
1238,3,weekday,5
1239,23,weekday,5
1240,11,weekday,0
1241,41,weekday,5
1242,48,weekday,5
1243,1,weekend,5
1244,16,weekend,5
1245,8,weekday,4
1246,39,weekday,5
1247,69,weekday,5
1248,8,weekend,5
1249,1260,weekday,3
1250,28,weekday,5
1251,165,weekday,5
1252,29,weekday,5
1253,19,weekday,3
1254,7,weekend,3
1255,37,weekday,5
1256,57,weekday,3
1257,68,weekday,5
1258,57,weekend,5
1259,46,weekday,5
1260,90,weekday,5
1261,44,weekday,5
1262,701,weekday,3
1263,3,weekday,5
1264,30,weekday,5
1265,7,weekday,5
1266,4,weekend,5
1267,78,weekend,3
1268,14,weekend,5
1269,33,weekday,0
1270,25,weekday,5
1271,18,weekday,5
1272,1,weekend,5
1273,2,weekday,0
1274,15,weekday,5
1275,9,weekday,5
1276,37,weekday,5
1277,76,weekday,5
1278,57,weekday,5
1279,73,weekday,3
1280,2,weekday,5
1281,4,weekday,5
1282,34,weekday,5
1283,56,weekday,5
1284,47,weekday,5
1285,300,weekday,5
1286,16,weekday,5
1287,25,weekend,5
1288,7,weekday,5
1289,2,weekday,5
1290,60,weekday,3
1291,46,weekday,5
1292,36,weekday,5
1293,724,weekday,5
1294,10,weekend,2
1295,676,weekday,3
1296,132,weekday,5
1297,125,weekday,5
1298,43,weekday,5
1299,55,weekday,5
1300,4,weekend,5
1301,375,weekday,3
1302,16,weekend,5
1303,1,weekend,3
1304,45,weekday,1
1305,14,weekday,4
1306,47,weekday,5
1307,2,weekend,3
1308,3,weekend,5
1309,6,weekday,4
1310,45,weekday,5
1311,3,weekday,3
1312,43,weekday,3
1313,27,weekday,5
1314,15,weekday,5
1315,36,weekend,6
1316,25,weekend,3
1317,33,weekend,5
1318,41,weekend,5
1319,47,weekday,5
1320,17,weekday,5
1321,14,weekend,5
1322,35,weekend,6
1323,31,weekday,5
1324,44,weekend,5
1325,124,weekend,3
1326,104,weekday,5
1328,46,weekend,6
1329,17,weekend,5
1330,41,weekday,5
1331,57,weekday,5
1332,1,weekday,2
1333,226,weekday,5
1334,3,weekend,5
1335,155,weekday,5
1336,69,weekday,3
1337,9,weekday,5
1338,74,weekday,5
1339,40,weekday,5
1340,9,weekend,5
1341,9,weekday,5
1342,21,weekday,5
1343,105,weekday,5
1344,58,weekend,3
1345,18,weekday,5
1346,21,weekday,5
1347,2,weekday,3
1348,32,weekend,5
1349,24,weekend,5
1350,4,weekend,3
1351,134,weekday,5
1352,44,weekday,5
1353,32,weekday,5
1354,9,weekend,4
1355,93,weekday,5
1356,13,weekday,3
1357,31,weekend,5
1358,32,weekend,3
1359,11,weekday,5
1360,9,weekday,5
1361,53,weekday,5
