geo_id,category,category_nearby
116,Park,"Café,Japanese Restaurant,Hotel"
117,Park, 
118,Monument / Landmark,"Chinese Restaurant,Café,Asian Restaurant"
119,Monument / Landmark,"Racetrack,Office,Home (private)"
120,Park,"General Entertainment,Office,Bus Station"
121,Plaza,"Nightclub,Bar,Japanese Restaurant"
122,Church,"Chinese Restaurant,Café,Nightclub"
123,Aquarium,"Resort,Other Great Outdoors,Surf Spot"
124,Temple,"Office,Chinese Restaurant,Café"
125,Monument / Landmark,"Café,Bar,Office"
126,Church,"French Restaurant,Café,Medical Center"
127,Fire Station,"Nightclub,Bar,Japanese Restaurant"
128,Bridge,"Event Space,Racetrack,Plaza"
129,Other Great Outdoors,"Home (private),Bus Station,Coffee Shop"
130,Monument / Landmark,"Chinese Restaurant,Café,Home (private)"
131,Church,"Café,College Classroom,Gaming Cafe"
132,Mosque,"Nightclub,Chinese Restaurant,Japanese Restaurant"
133,Park,"Lake,Gym,Building"
134,Park,"Bus Station,History Museum,Building"
135,River,"Home (private),Bus Station,Asian Restaurant"
136,Monument / Landmark,"Middle Eastern Restaurant,Chinese Restaurant,Coffee Shop"
137,Office,"Office,Bar,Chinese Restaurant"
138,Church,"Café,Chinese Restaurant,Asian Restaurant"
139,Church,"Café,Chinese Restaurant,Asian Restaurant"
140,Temple,"Home (private),Residential Building (Apartment / Condo),Chinese Restaurant"
141,Road,"Chinese Restaurant,Middle Eastern Restaurant,Coffee Shop"
142,Mosque,"Chinese Restaurant,Middle Eastern Restaurant,Coffee Shop"
143,Temple,"Chinese Restaurant,Café,Hotel"
144,Monument / Landmark,"Chinese Restaurant,Indian Restaurant,Building"
145,Monument / Landmark,"Office,Bar,Building"
146,Park,"Coffee Shop,Building,Bus Station"
147,Park,"Café,Coffee Shop,Asian Restaurant"
148,Monument / Landmark,"Home (private),Government Building,Building"
149,Mall,"Nightclub,Japanese Restaurant,Bar"
150,River,"Bar,Office,Nightclub"
151,Water Park,"Café,Scenic Lookout,Bridge"
152,Church,"Japanese Restaurant,Café,Coffee Shop"
153,Church,"Chinese Restaurant,Café,Coffee Shop"
154,Temple,"Chinese Restaurant,Café,Nightclub"
155,Sculpture Garden,"Theme Park,Café,American Restaurant"
156,Church,"Home (private),Bus Station,Residential Building (Apartment / Condo)"
157,Monument / Landmark,"Nightclub,Bar,Pub"
158,Library,"Chinese Restaurant,Café,Thai Restaurant"
159,Monument / Landmark,"Café,Event Space,Chinese Restaurant"
160,Harbor / Marina,"Japanese Restaurant,Seafood Restaurant,Farm"
161,Neighborhood,"Chinese Restaurant,Building,Dessert Shop"
162,History Museum,"Residential Building (Apartment / Condo),Park,Building"
163,Monument / Landmark,"Office,Home (private),Coworking Space"
164,College Arts Building,"Chinese Restaurant,Café,Nightclub"
165,University,"University,College Academic Building,College Residence Hall"
166,Other Great Outdoors,"Restaurant,Café,Indian Restaurant"
167,Farm,"Farm,General Entertainment,Asian Restaurant"
168,Bridge,Other Great Outdoors
169,Zoo,Garden
170,Planetarium,"Japanese Restaurant,Food Court,Café"
171,Museum,"Fast Food Restaurant,Military Base,Train Station"
172,Science Museum,"Food Court,Japanese Restaurant,Fast Food Restaurant"
173,Museum,"Nightclub,Bar,Japanese Restaurant"
174,Art Museum,"Café,Chinese Restaurant,Hotel"
175,History Museum,"Office,Bar,Pub"
176,History Museum,"Wings Joint,Italian Restaurant,Café"
177,Park,"Theme Park,Café,Hotel"
178,History Museum,"Nightclub,Bar,Café"
179,Museum,"Military Base,Airport,Funeral Home"
180,Museum,"Chinese Restaurant,Office,Bar"
181,Museum,"Chinese Restaurant,Café,Asian Restaurant"
182,American Restaurant,"Hotel,Chinese Restaurant,Mall"
183,Mexican Restaurant,"Bus Line,Pool,Residential Building (Apartment / Condo)"
184,American Restaurant,"Chinese Restaurant,Café,Coffee Shop"
185,Pizza Place,"Café,Mall,Boutique"
186,Italian Restaurant,"Café,Boutique,Hotel"
187,Mediterranean Restaurant,"Chinese Restaurant,Café,Thai Restaurant"
188,Chinese Restaurant,"Japanese Restaurant,Residential Building (Apartment / Condo),Bus Line"
189,Chinese Restaurant,"Café,Hotel,Boutique"
190,Chinese Restaurant,"Café,Residential Building (Apartment / Condo),Hotel"
191,Chinese Restaurant,"Chinese Restaurant,Café,Asian Restaurant"
192,Dim Sum Restaurant,"Hotel,Mall,Restaurant"
193,Chinese Restaurant,"Chinese Restaurant,Café,Asian Restaurant"
194,Asian Restaurant,"Home (private),Chinese Restaurant,Asian Restaurant"
195,Thai Restaurant,"Asian Restaurant,Chinese Restaurant,Bus Station"
196,Middle Eastern Restaurant,"Café,Boutique,Chinese Restaurant"
197,Thai Restaurant,"Home (private),Bar,Restaurant"
198,Restaurant,"Chinese Restaurant,Café,Coffee Shop"
199,Seafood Restaurant,"Japanese Restaurant,Café,Building"
200,Restaurant,"Chinese Restaurant,Café,Coffee Shop"
201,Chinese Restaurant,"Bar,Building,Gastropub"
202,BBQ Joint,"Home (private),Bar,Indian Restaurant"
203,Ramen /  Noodle House,"Chinese Restaurant,Asian Restaurant,Hotel"
204,Food Court,"Asian Restaurant,Café,Chinese Restaurant"
205,Asian Restaurant,"Office,Café,Korean Restaurant"
206,Italian Restaurant,"Café,Boutique,Japanese Restaurant"
207,Seafood Restaurant,"Home (private),Ramen /  Noodle House,Hospital"
208,French Restaurant,"Chinese Restaurant,Building,Coffee Shop"
209,Mexican Restaurant,"Home (private),Bar,Café"
210,Italian Restaurant,"Office,Bar,Chinese Restaurant"
211,Chinese Restaurant,"Chinese Restaurant,Café,Coffee Shop"
212,American Restaurant,"Nightclub,Bar,Japanese Restaurant"
213,Vegetarian / Vegan Restaurant,"Home (private),Chinese Restaurant,Bar"
214,Chinese Restaurant,"Coworking Space,Chinese Restaurant,Resort"
215,Italian Restaurant,"Chinese Restaurant,Office,Bar"
216,Australian Restaurant,"Office,Café,Asian Restaurant"
217,Chinese Restaurant,"Chinese Restaurant,Café,Asian Restaurant"
218,Burger Joint,"Café,Chinese Restaurant,Asian Restaurant"
219,Seafood Restaurant,"Seafood Restaurant,Beach,Asian Restaurant"
220,Indonesian Restaurant,"Café,Chinese Restaurant,Boutique"
221,Italian Restaurant,"Chinese Restaurant,Office,Bar"
222,Chinese Restaurant,"Chinese Restaurant,Café,Asian Restaurant"
223,Restaurant,"College Classroom,Police Station,Bus Station"
224,Chinese Restaurant,"Café,Chinese Restaurant,Asian Restaurant"
225,Restaurant,"Chinese Restaurant,Asian Restaurant,Home (private)"
226,Japanese Restaurant,"Hotel,Chinese Restaurant,Mall"
227,French Restaurant,"Chinese Restaurant,Café,Asian Restaurant"
228,Seafood Restaurant,"Seafood Restaurant,Beach,Restaurant"
229,Japanese Restaurant,"Hotel,Chinese Restaurant,Mall"
230,Indian Restaurant,"Indian Restaurant,Home (private),Hotel"
231,Thai Restaurant,"Hotel,Embassy / Consulate,Chinese Restaurant"
232,South American Restaurant,"Café,Chinese Restaurant,Hotel"
233,Indian Restaurant,"Indian Restaurant,Home (private),Coffee Shop"
234,Indian Restaurant,"Indian Restaurant,Residential Building (Apartment / Condo),Nightclub"
235,Asian Restaurant,"Chinese Restaurant,Middle Eastern Restaurant,Coffee Shop"
236,Bar,"Building,Dessert Shop,Chinese Restaurant"
237,Asian Restaurant,"Hotel,Café,Japanese Restaurant"
238,Indian Restaurant,"Nightclub,Bar,Japanese Restaurant"
239,Asian Restaurant,"Chinese Restaurant,Café,Japanese Restaurant"
240,Café,"Home (private),Residential Building (Apartment / Condo),Hospital"
241,Middle Eastern Restaurant,"Residential Building (Apartment / Condo),Coffee Shop,Bus Station"
242,Chinese Restaurant,"Asian Restaurant,Japanese Restaurant,Chinese Restaurant"
243,Food Court,"Asian Restaurant,Japanese Restaurant,Chinese Restaurant"
244,Art Gallery,"Office,Bar,Café"
245,Dance Studio,"Nightclub,Bar,Café"
246,Theater,"Stadium,Dessert Shop,Thai Restaurant"
247,Multiplex,"Home (private),Residential Building (Apartment / Condo),Coffee Shop"
248,Multiplex,"Home (private),Bus Station,Chinese Restaurant"
249,Multiplex,"Japanese Restaurant,Café,Nightclub"
250,Multiplex,"Café,Japanese Restaurant,Chinese Restaurant"
251,Multiplex,"Café,College Classroom,Home (private)"
252,Stadium,"Thai Restaurant,Dessert Shop,Theater"
253,Music Venue,"Chinese Restaurant,Café,Coffee Shop"
254,Performing Arts Venue,"Park,Garden,Pool"
255,Concert Hall,"Café,Asian Restaurant,Japanese Restaurant"
256,Movie Theater,"Chinese Restaurant,Office,Café"
257,School,"Bus Line,Office,Residential Building (Apartment / Condo)"
258,Concert Hall,"Office,Café,Building"
259,Theater,"Nightclub,Japanese Restaurant,Bar"
260,Mall,"Japanese Restaurant,Café,Chinese Restaurant"
261,Mall,"Café,Boutique,Japanese Restaurant"
262,Mall,"Café,Boutique,Japanese Restaurant"
263,Mall,"Hotel,Embassy / Consulate,Chinese Restaurant"
264,Mall,"Hotel,Mall,Chinese Restaurant"
265,Mall,"Café,Boutique,Japanese Restaurant"
266,Mall,"Café,Hotel,Boutique"
267,Mall,"Café,Boutique,Mall"
268,Mall,"Japanese Restaurant,Café,Boutique"
269,Mall,"Chinese Restaurant,Café,Asian Restaurant"
270,Department Store,"Japanese Restaurant,Café,Chinese Restaurant"
271,Department Store,"Indian Restaurant,Chinese Restaurant,Dessert Shop"
272,Mall,"Chinese Restaurant,Café,Nightclub"
273,Mall,"Café,Office,Chinese Restaurant"
274,Mall,"Café,Japanese Restaurant,Coffee Shop"
275,Mall,"Bar,Nightclub,Japanese Restaurant"
276,Mall,"Japanese Restaurant,Café,Boutique"
277,Mall,"Japanese Restaurant,Café,Restaurant"
278,Department Store,"Japanese Restaurant,Café,Boutique"
279,Office,"Office,Automotive Shop,Residential Building (Apartment / Condo)"
280,Clothing Store,"Café,Boutique,Chinese Restaurant"
281,Department Store,"Chinese Restaurant,Office,Hotel"
282,Mall,"Residential Building (Apartment / Condo),Home (private),Bus Station"
283,Mall,"Residential Building (Apartment / Condo),Home (private),Bus Station"
284,Mall,"Home (private),Bus Station,Chinese Restaurant"
285,Miscellaneous Shop,"Chinese Restaurant,Café,Asian Restaurant"
286,Mall,"Residential Building (Apartment / Condo),School,Bus Line"
287,Mall,"Asian Restaurant,Japanese Restaurant,Residential Building (Apartment / Condo)"
288,Automotive Shop,"Bus Station,Food Court,Office"
289,Department Store,"Café,Boutique,Japanese Restaurant"
290,Jewelry Store,"Japanese Restaurant,Café,Boutique"
291,New American Restaurant,"Home (private),Café,Bar"
292,Department Store,"Café,Boutique,Japanese Restaurant"
293,Mall,"Bus Station,Korean Restaurant,Bus Line"
294,Mall,"Café,Chinese Restaurant,Asian Restaurant"
295,Mall,"Chinese Restaurant,Office,Bar"
296,Miscellaneous Shop,"Chinese Restaurant,Office,Bar"
297,Coffee Shop,"Indian Restaurant,Home (private),Nightclub"
298,Accessories Store,"Japanese Restaurant,Café,Boutique"
299,Mall,"Asian Restaurant,Japanese Restaurant,Chinese Restaurant"
300,Road,"Chinese Restaurant,Café,Middle Eastern Restaurant"
301,Mall,"Café,Boutique,Hotel"
302,Mall,"Café,Chinese Restaurant,Boutique"
303,Mall,"Café,Chinese Restaurant,Boutique"
304,Mall,"Japanese Restaurant,Café,Chinese Restaurant"
305,Mall,"Café,Boutique,Japanese Restaurant"
306,Mall,"Home (private),Residential Building (Apartment / Condo),Hospital"
307,Mall,"Chinese Restaurant,Hotel,Café"
308,Mall,"Café,Chinese Restaurant,Asian Restaurant"
309,Mall,"Bus Station,Bus Line,Snack Place"
310,General College & University,"Japanese Restaurant,Café,Chinese Restaurant"
311,Gym,"Residential Building (Apartment / Condo),Chinese Restaurant,Coffee Shop"
312,Gym,"Coffee Shop,Bus Station,Residential Building (Apartment / Condo)"
313,Gym,"Home (private),Bus Station,Food Court"
314,Gym / Fitness Center,"Home (private),Residential Building (Apartment / Condo),Coffee Shop"
315,Other Great Outdoors,"Home (private),Chinese Restaurant,Bus Station"
316,Gym / Fitness Center,"College Theater,College Academic Building,College Lab"
317,Hospital,"Home (private),Chinese Restaurant,Bus Station"
318,Office,"Building,Food Court,Bus Station"
319,Hospital,"Embassy / Consulate,Café,Medical Center"
320,Hospital,"Japanese Restaurant,Café,Boutique"
321,Hospital,"Chinese Restaurant,Asian Restaurant,Café"
322,Hospital,"Hospital,Food Court,Medical Center"
323,Hospital,"Flower Shop,Bus Line,Residential Building (Apartment / Condo)"
324,Hospital,"Hospital,Home (private),Indian Restaurant"
325,Convention Center,"Event Space,College Classroom,Japanese Restaurant"
326,Subway,"Café,Boutique,Japanese Restaurant"
327,Subway,"Café,Chinese Restaurant,Coffee Shop"
328,Hospital,"Home (private),Residential Building (Apartment / Condo),Bus Station"
329,Medical Center,"Bus Station,Coffee Shop,Bus Line"
330,Medical Center,"Home (private),Bus Station,Bus Line"
331,Lake,"Residential Building (Apartment / Condo),Home (private),High School"
332,Racetrack,"Monument / Landmark,Train Station,Café"
333,Pool,"College Classroom,Home (private),Chinese Restaurant"
334,Gym / Fitness Center,"Home (private),Residential Building (Apartment / Condo),Bus Line"
335,Lake,"Harbor / Marina,Stadium,Brewery"
336,Golf Course,"Lounge,Beach,Restaurant"
337,Golf Course,"Gym,Café"
338,Building,"Science Museum,Bus Station,Chinese Restaurant"
339,Golf Course, 
340,Park,"Café,Food Court,Seafood Restaurant"
341,Ski Area,"Food Court,Bus Station,Residential Building (Apartment / Condo)"
342,Theme Park,"Theme Park,Café,Hotel"
343,Spa / Massage,"Restaurant,Café,Indian Restaurant"
344,University,"College Cafeteria,Fast Food Restaurant,College Residence Hall"
345,Hotel,"Japanese Restaurant,Café,Hotel"
346,Office,"Office,Coffee Shop,Café"
347,Pier,Café
348,Office,"Home (private),Residential Building (Apartment / Condo),Housing Development"
349,College Technology Building,"Café,Nightclub,Chinese Restaurant"
350,University,"Café,Nightclub,Chinese Restaurant"
351,University,"Café,Chinese Restaurant,Nightclub"
352,College Administrative Building,"Café,Chinese Restaurant,Asian Restaurant"
353,Gym,"Office,Bar,Coffee Shop"
354,Indian Restaurant,"Home (private),Coffee Shop,Bus Station"
355,Coffee Shop,"Residential Building (Apartment / Condo),Home (private),Church"
356,Café,"Japanese Restaurant,Café,Chinese Restaurant"
357,Café,"Japanese Restaurant,Café,Boutique"
358,Building,"Café,Nightclub,Chinese Restaurant"
359,Surf Spot,"Resort,Bar,Theme Park"
360,Home (private),"Home (private),Residential Building (Apartment / Condo),School"
361,Coffee Shop,"Café,Chinese Restaurant,Asian Restaurant"
362,Korean Restaurant,"Café,Chinese Restaurant,Asian Restaurant"
363,Grocery Store,"Chinese Restaurant,Café,Ice Cream Shop"
364,Office,"Chinese Restaurant,Café,Coffee Shop"
365,Climbing Gym,"Chinese Restaurant,Residential Building (Apartment / Condo),Building"
366,Café,"Home (private),Seafood Restaurant,Building"
367,Subway,"Café,Japanese Restaurant,Nightclub"
368,Train Station,"Home (private),Bus Station,Asian Restaurant"
369,Mall,"Residential Building (Apartment / Condo),Light Rail,Bus Station"
370,Neighborhood,"Home (private),Bus Station,Food Court"
371,Mall,"High School,Building,Home (private)"
372,Ramen /  Noodle House,"Café,Boutique,Japanese Restaurant"
373,Burger Joint,"Home (private),Café,Bar"
374,Indian Restaurant,"Korean Restaurant,Asian Restaurant,Chinese Restaurant"
375,Coworking Space,"Chinese Restaurant,Middle Eastern Restaurant,Coffee Shop"
376,Middle Eastern Restaurant,"Home (private),Bar,Café"
377,Japanese Restaurant,"Home (private),Bus Station,Coffee Shop"
378,Food Court,"Café,Residential Building (Apartment / Condo),Hotel"
379,College Administrative Building,"Chinese Restaurant,Coffee Shop,Asian Restaurant"
380,Other Great Outdoors,"Korean Restaurant,Miscellaneous Shop,Boat or Ferry"
381,Coffee Shop,"Home (private),Residential Building (Apartment / Condo),Building"
382,Road,"Home (private),Residential Building (Apartment / Condo),Building"
383,Mall,"Home (private),Bus Station,Residential Building (Apartment / Condo)"
384,Brewery,"Stadium,Thai Restaurant,Residential Building (Apartment / Condo)"
385,Mall,"Bus Line,Seafood Restaurant,Café"
386,Gym,"Japanese Restaurant,Café,Boutique"
387,Church,"Home (private),Office,Building"
388,Café,"Grocery Store,Farm,Golf Course"
389,Residential Building (Apartment / Condo),"Home (private),Residential Building (Apartment / Condo),Bus Station"
390,Park,"High School,Fast Food Restaurant,Playground"
391,Indian Restaurant,"Chinese Restaurant,Ice Cream Shop,Café"
392,Building,"Chinese Restaurant,Coffee Shop,Indian Restaurant"
393,Japanese Restaurant,"Café,Chinese Restaurant,Asian Restaurant"
394,Bar,"Home (private),Chinese Restaurant,Japanese Restaurant"
395,Vietnamese Restaurant,"Office,Bar,Coffee Shop"
396,Indian Restaurant,"Chinese Restaurant,Middle Eastern Restaurant,Bus Station"
397,Café,"Chinese Restaurant,Asian Restaurant,Café"
398,French Restaurant,"Restaurant,Café,Bar"
399,Event Space,"Café,Japanese Restaurant,Gaming Cafe"
400,Middle Eastern Restaurant,"Chinese Restaurant,Café,Coffee Shop"
401,Electronics Store,"Café,Boutique,Japanese Restaurant"
402,Mall,"Chinese Restaurant,Indian Restaurant,Café"
403,Post Office,"Japanese Restaurant,Café,Chinese Restaurant"
404,Library,"Chinese Restaurant,Café,Thai Restaurant"
405,Grocery Store,"Chinese Restaurant,Café,Coffee Shop"
406,Government Building,"Hospital,Residential Building (Apartment / Condo),Home (private)"
407,Church,"Chinese Restaurant,Café,Coffee Shop"
408,Residential Building (Apartment / Condo),"Hospital,Home (private),Residential Building (Apartment / Condo)"
409,Subway,"Chinese Restaurant,Bus Line,Bus Station"
410,Fast Food Restaurant,"Chinese Restaurant,Café,Asian Restaurant"
411,Café,"Restaurant,Indian Restaurant,Bar"
412,General Entertainment,"Home (private),Bus Station,Coffee Shop"
413,Office,"Chinese Restaurant,Café,Asian Restaurant"
414,Gym,"Home (private),Coffee Shop,Bus Station"
415,Café,"Home (private),Coffee Shop,Japanese Restaurant"
416,Café,"Japanese Restaurant,Hotel,Café"
417,Mall,"Chinese Restaurant,Café,Nightclub"
418,Fast Food Restaurant,"Housing Development,Asian Restaurant,Coffee Shop"
419,Playground,"Home (private),Park,Gym"
420,Fast Food Restaurant,"Home (private),Residential Building (Apartment / Condo),Building"
421,Train Station,"Home (private),Bus Station,Coffee Shop"
422,Library,"Residential Building (Apartment / Condo),College Academic Building,Coffee Shop"
423,Mall,"Chinese Restaurant,Office,Bar"
424,Mall,"Café,Boutique,Japanese Restaurant"
425,Train Station,"College Academic Building,College Theater,Residential Building (Apartment / Condo)"
426,General College & University,"College Theater,College Academic Building,College Lab"
427,Miscellaneous Shop,"Office,Café,Korean Restaurant"
428,Bar,"Café,Japanese Restaurant,Coffee Shop"
429,Mall,"Café,Japanese Restaurant,Coffee Shop"
430,Food Court,"Home (private),Residential Building (Apartment / Condo),Coffee Shop"
431,Fast Food Restaurant,"Home (private),Bus Station,Residential Building (Apartment / Condo)"
432,Fast Food Restaurant,"Residential Building (Apartment / Condo),Home (private),Bus Station"
433,Other Nightlife,"Asian Restaurant,Bus Station,Temple"
434,Home (private),"Home (private),Residential Building (Apartment / Condo),Gym / Fitness Center"
435,Food Court,"Nightclub,Chinese Restaurant,Café"
436,School,"Chinese Restaurant,Café,Asian Restaurant"
437,Dim Sum Restaurant,"Chinese Restaurant,Office,Café"
438,Medical Center,"Residential Building (Apartment / Condo),College Classroom,Coffee Shop"
439,Building,"Residential Building (Apartment / Condo),Bus Station,Coffee Shop"
440,Golf Course,"Residential Building (Apartment / Condo),College Classroom,Playground"
441,High School,"Building,Bus Station,Residential Building (Apartment / Condo)"
442,High School,"Residential Building (Apartment / Condo),Dessert Shop,Bus Station"
443,Elementary School,"Home (private),Residential Building (Apartment / Condo),Bus Station"
444,High School,"Home (private),Residential Building (Apartment / Condo),Mosque"
445,High School,"Home (private),Residential Building (Apartment / Condo),Housing Development"
446,School,"Home (private),Residential Building (Apartment / Condo),Food Court"
447,School,"Home (private),Residential Building (Apartment / Condo),Food Court"
448,High School,"Home (private),Residential Building (Apartment / Condo),Food Court"
449,High School,"Residential Building (Apartment / Condo),Road,Building"
450,High School,"Home (private),Residential Building (Apartment / Condo),Bus Station"
451,School,"Home (private),Residential Building (Apartment / Condo),Housing Development"
452,High School,"Home (private),Bus Station,Residential Building (Apartment / Condo)"
453,High School,"Bus Line,Bus Station,Residential Building (Apartment / Condo)"
454,High School,"Residential Building (Apartment / Condo),Home (private),Coffee Shop"
455,High School,"Home (private),Bus Line,Elementary School"
456,High School,"Home (private),Food Court,Elementary School"
457,General College & University,"College Classroom,College Theater,College Engineering Building"
458,General College & University,"College Academic Building,College Classroom,College Cafeteria"
459,Train Station,"Residential Building (Apartment / Condo),Home (private),Bus Station"
460,Train Station,"Residential Building (Apartment / Condo),Housing Development,Coffee Shop"
461,Train Station,"Home (private),Residential Building (Apartment / Condo),Bus Station"
462,Train Station,"Chinese Restaurant,Japanese Restaurant,Café"
463,Train Station,"Home (private),Residential Building (Apartment / Condo),Food Court"
464,Train Station,"Racetrack,Café,Office"
465,Train Station,"Coffee Shop,Residential Building (Apartment / Condo),Building"
