,geo_id,lat,lng
276,81,35.6114994740578,139.62661743164062
277,82,35.6900319950868,139.7058928012848
279,83,35.59688925890996,139.66731928288937
281,84,35.677054094802386,139.6761605356562
282,85,35.66824452031676,139.64344292879105
284,86,35.69793937668257,139.70742970705032
285,87,35.68643133795223,139.69872904094768
287,88,35.65852172695124,139.7013260344949
288,89,35.669979021216044,139.7633993625641
289,90,35.715088946912665,139.68725681304932
290,91,35.719675535469285,139.65351730845433
291,92,35.697926307277214,139.6829116344452
292,93,35.66656663810825,139.72621321678162
293,94,35.532942167026505,139.69576478004456
295,95,35.66898975019524,139.67971444129944
296,96,35.67872285944549,139.69355195760727
297,97,35.6657865198251,139.73096072673798
298,98,35.685766841531574,139.69101029976176
302,99,35.66075915017324,139.72747653722763
303,100,35.67493075522223,139.76326691569767
306,101,35.70416025866323,139.7920119902445
307,102,35.700426881163665,139.77175176143646
310,103,35.72614905018888,139.51322972774506
311,104,35.536940832577606,139.63486790657043
313,105,35.67218849415906,139.76749375462532
314,106,35.665267889485456,139.7608780860901
315,107,35.66318884920453,139.73212469669195
316,108,35.673892404894445,139.75096464157104
317,109,35.67514525722818,139.75975155830383
319,110,35.63014572966312,139.74042892456055
322,111,35.72644736208901,139.7188425064087
325,112,35.70905630819684,139.71950232982635
326,113,35.62645040122807,139.72343981266022
330,114,35.698815021961416,139.77229356765747
337,115,35.69949897700794,139.77110266685486
339,116,35.66822490891021,139.60113912820816
340,117,35.66761259479359,139.6318370103836
341,118,35.67374424018757,139.66725826263428
344,119,35.69854452748974,139.77159141006314
345,120,35.68357916512913,139.68643605709076
346,121,35.66046930950242,139.7292709350586
347,122,35.65772775698564,139.70033526420593
348,123,35.64356520253678,139.67065930366516
349,124,35.66697477395476,139.75967493264488
352,125,35.689809792874755,139.69790518283844
353,126,35.66559911597348,139.6732234954834
361,127,35.671957526477264,139.71667528152466
362,128,35.65578812800746,139.73702788352966
364,129,35.66291875693454,139.75995540618896
365,130,35.70582855009322,139.66579914093018
366,131,35.68985771889442,139.8356580734253
367,132,35.66158508135192,139.66747283935547
371,133,35.66184658812384,139.699809551239
372,134,35.687564,139.79738
373,135,35.70230879446056,139.7450315952301
374,136,35.67232990278721,139.79459240917177
375,137,35.66882850221484,139.83066111803055
377,138,35.70477438215786,139.63537216186523
378,139,35.67180064238771,139.83500361442566
379,140,35.72047220136041,139.77882742881775
380,141,35.71341210736137,139.77625729052917
381,142,35.70735750443432,139.77461636066437
382,143,35.698596195264464,139.77301824864617
383,144,35.691670172683054,139.7708773612976
385,145,35.69070402187532,139.7784203457596
386,146,35.6961052825236,139.79252815246582
387,147,35.6964320244761,139.81394290924072
394,148,35.72949574082487,139.79130506515503
395,149,35.73300691403998,139.7987953514012
402,150,35.712902440367635,139.7038972377777
403,151,35.65486406347791,139.70764696598053
404,152,35.68691239365025,139.76361393928528
405,153,35.777447214721604,139.68593400363534
407,154,35.66566951514002,139.73073001294588
408,155,35.664923586811014,139.72780108451843
410,156,35.64662546850558,139.65325713157654
413,157,35.69917443,139.772559
415,158,35.69781521724527,139.7737741470337
416,159,35.77806243973507,139.72083806991577
417,160,35.77801891885791,139.72088098526
418,161,35.65573364336717,139.6944746375084
423,162,35.65558762434797,139.73538100719452
433,163,35.63367738834909,139.71551656723022
446,164,35.65752404727952,139.703914073132
456,165,35.60753807817138,139.6688391408238
459,166,35.653623,139.6157852
461,167,35.69192885789102,139.69379536807537
463,168,35.6969090653226,139.79350984096527
466,169,35.66558604126973,139.73904490470886
467,170,35.64734964890964,139.62407939136028
468,171,35.6513682132017,139.63663816452026
469,172,35.70846826483773,139.7536039352417
470,173,35.70734443657273,139.75144743919373
472,174,35.68978365139734,139.6843063831329
474,175,35.619699172885795,139.72855277359486
478,176,35.71897398583766,139.7274899482727
479,177,35.709470113886056,139.73347127437592
480,178,35.67160123480196,139.74125050927037
481,179,35.65686825257085,139.754547162523
482,180,35.670741121372096,139.74764726435217
486,181,35.72056,139.70635088
487,182,35.69422757948469,139.76033627986908
488,183,35.67341304749528,139.60586786270142
490,184,35.61358845218084,139.62694329041332
492,185,35.73346238170675,139.7396017557681
494,186,35.648329924793245,139.7109031677246
495,187,35.64831248808437,139.7111177444458
497,188,35.7437954343205,139.67858791351318
498,189,35.7332058958136,139.69869375228882
499,190,35.729864636451765,139.7109555727517
500,191,35.65881741552013,139.73216235637665
501,192,35.69642331137472,139.81417894363403
504,193,35.60375363356726,139.50759172439575
505,194,35.704621918699345,139.6199870109558
506,195,35.725682527331706,139.71950568258762
507,196,35.68417610648677,139.70206260681152
508,197,35.69168062490981,139.6955121779099
510,198,35.55137976854632,139.67172145843506
514,199,35.6916854215186,139.7011372447014
515,200,35.681003987351055,139.76383924484253
520,201,35.662389501819874,139.69872829266086
527,202,35.6689505277435,139.69131231307983
528,203,35.669627,139.688855
529,204,35.68859747284611,139.71069127321243
530,205,35.67815420136066,139.70568895339966
531,206,35.66252408,139.66055
534,207,35.610444060193295,139.69440758228302
535,208,35.60743038445974,139.68562066555023
538,209,35.53132692901326,139.69690203666687
541,210,35.58843420093637,139.7279191017151
542,211,35.562330140345466,139.71594338364986
543,212,35.55323761103362,139.64793982270345
545,213,35.64004270002671,139.59873855113983
546,214,35.66536377097857,139.73021507263184
547,215,35.606370555448706,139.67936038970947
548,216,35.66490615372471,139.69607591629028
553,217,35.63869992304459,139.74003195762634
554,218,35.61191602350847,139.63883432529738
558,219,35.69103407580367,139.6994984149933
560,220,35.654105625167865,139.56666469573975
561,221,35.651889113311164,139.5443956553936
563,222,35.67226693586124,139.76577579975128
564,223,35.68941753022031,139.69709287156863
567,224,35.650241400924855,139.55860197544098
568,225,35.60497865955053,139.70300408509556
570,226,35.6684885729729,139.70538854599
571,227,35.661129621679365,139.70096558332443
572,228,35.653864625193144,139.74980257458688
574,229,35.615524747038364,139.69873666763306
575,230,35.6204917331762,139.70440685749054
577,231,35.646294163318125,139.710431098938
578,232,35.6991983860222,139.71815586090088
579,233,35.67877297088322,139.63537216186523
580,234,35.66312120310551,139.6948342698359
581,235,35.6443150221341,139.69909071922302
582,236,35.65723958513964,139.69364047050476
587,237,35.67204468417157,139.76417183876038
588,238,35.66953450447677,139.75550293922424
590,239,35.68632418697207,139.78227138519287
591,240,35.695345057733185,139.69054520130155
592,241,35.72013249217087,139.71474409103394
593,242,35.69732511231562,139.7725510597229
594,243,35.68818029107294,139.7887945175171
599,244,35.6697029663284,139.76727399705092
600,245,35.66807019653415,139.77252960205078
601,246,35.674973127377314,139.77707862854004
602,247,35.688671436236525,139.69874856959177
603,248,35.65363050784492,139.6473777294159
604,249,35.65591998068309,139.6536131948233
605,250,35.65815054626231,139.66125011444092
606,251,35.67232358815374,139.73654508590698
609,252,35.6630059244977,139.74504232406616
610,253,35.683444090187656,139.65713024139404
611,254,35.646156647860806,139.68096574821976
612,255,35.68648065894992,139.70179505574595
613,256,35.67612791546994,139.64320957660675
619,257,35.663807861613776,139.7302794456482
624,258,35.60350065991548,139.61753010749817
626,259,35.682058469518815,139.78602647781372
631,260,35.660473668016515,139.70034062862396
632,261,35.68164016421079,139.76898908615112
634,262,35.70320181647976,139.57990407943726
637,263,35.735377635345614,139.80189085596467
639,264,35.661991,139.66948449611664
646,265,35.63626717221624,139.88343089818954
647,266,35.64398370736576,139.6552312374115
650,267,35.65999958742011,139.7024330875333
651,268,35.71114927176825,139.77445542812347
654,269,35.717336369204936,139.765727519989
655,270,35.732117253229084,139.76670384407043
656,271,35.67683821078926,139.7701370716095
657,272,35.66511535050908,139.71245884895325
661,273,35.687030034465465,139.70072150230408
664,274,35.606248434331405,139.73484992980957
666,275,35.65560464532727,139.7359513232568
667,276,35.71048066190842,139.8133099079132
668,277,35.589812720947975,139.66880321502686
670,278,35.65227052337097,139.72222208976746
671,279,35.709855604621616,139.77376073598862
672,280,35.699583,139.765222
673,281,35.68597561800512,139.76699352264404
676,282,35.74964694346383,139.80514526367188
680,283,35.5534752278672,139.57850262522695
683,284,35.69256767061045,139.69870448112488
685,285,35.65797184178961,139.5750331878662
689,286,35.6084194196415,139.64793615166752
690,287,35.60708801324842,139.65335100889206
691,288,35.60542517552726,139.66150375509358
696,289,35.6488443059925,139.63623851537704
700,290,35.55319972801149,139.64681446552277
701,291,35.564323713941725,139.65404570102692
702,292,35.58049,139.661864
703,293,35.54961759816317,139.62014861404896
704,294,35.52224170080888,139.73230719566345
705,295,35.68597550733495,139.6191718328761
706,296,35.6622998644997,139.58487153053284
709,297,35.69525574718184,139.7432506084442
710,298,35.67804090501289,139.71492648124695
711,299,35.633894296867474,139.53109860420227
712,300,35.668361407560894,139.6504027448891
715,301,35.74588638274114,139.85629266137698
716,302,35.63168267437874,139.7302982211113
719,303,35.70270629939949,139.56082955002785
720,304,35.7021955324165,139.54482078552246
721,305,35.70025262768564,139.48025465011597
727,306,35.65815054626231,139.6985220909119
728,307,35.52956759223309,139.69642460346222
729,308,35.53095149065529,139.69767451286316
731,309,35.57957795260064,139.57301884889603
732,310,35.57742263857478,139.55844104290009
733,311,35.5774544366469,139.55874993418402
734,312,35.568403721907565,139.5535111427307
735,313,35.69085980180074,139.704852104187
736,314,35.674212701188424,139.74505841732025
738,315,35.69938571097244,139.63566720485687
739,316,35.65866050560753,139.6844780445099
740,317,35.6604344413809,139.67309474945068
741,318,35.66267850084596,139.65550750494003
742,319,35.644802728051665,139.53704103827477
743,320,35.63290639874039,139.51731451046768
744,321,35.67834593327503,139.7400963306427
745,322,35.72129098165948,139.75205898284912
746,323,35.68569676173495,139.7416439652443
747,324,35.64592362299403,139.8269248008728
750,325,35.77760438130889,139.63292732834816
751,326,35.5654233729025,139.6584552526474
752,327,35.69210149576304,139.7848892211914
755,328,35.60883474530835,139.72613275051117
756,329,35.72387563259421,139.62472098537563
757,330,35.561035556356615,139.67103749513626
759,331,35.66475797233748,139.74845945835114
760,332,35.64687830575068,139.7099483013153
765,333,35.640110959914225,139.59895561948144
767,334,35.65561813580688,139.75674211978912
768,335,35.657190500000006,139.70168725
771,336,35.68848092358864,139.78815078735352
772,337,35.695050986028015,139.76667165756226
774,338,35.647015373830335,139.7483900014131
776,339,35.695965872216426,139.75806713104248
777,340,35.691397,139.693881
780,341,35.677012515423044,139.73704397678375
783,342,35.60879494815474,139.71805527806282
786,343,35.62869378027807,139.7370332479477
787,344,35.6366920413755,139.58709682221513
790,345,35.64335943842988,139.5707043359477
799,346,35.65486406347791,139.79626715183258
801,347,35.661347,139.704652
802,348,35.617038,139.7412887
803,349,35.70823740218492,139.7699010372162
804,350,35.68211947219301,139.8003387451172
807,351,35.71034998831642,139.8090398311615
812,352,35.65851667125014,139.77643489837646
813,353,35.69550407383317,139.75170493125916
815,354,35.667516685520724,139.70610819400528
816,355,35.6483652265509,139.70339048812886
822,356,35.646590594340026,139.71108555793762
825,357,35.538931360333486,139.6804118156433
826,358,35.551330668348115,139.675130546093
827,359,35.670545558570325,139.7178554534912
828,360,35.67664647525239,139.7636514902115
832,361,35.66937761562483,139.8065185546875
834,362,35.63294490900233,139.79327917099
839,363,35.667442627764764,139.7888481616974
841,364,35.6881863003593,139.59936899218158
843,365,35.653983576950985,139.5990228652954
845,366,35.62885510928976,139.6852719783783
849,367,35.72552411579853,139.76321697235107
850,368,35.69129548609415,139.73547220230105
851,369,35.65867358144536,139.81738686561584
855,370,35.678299,139.705695
857,371,35.7492799827662,139.8050736061516
858,372,35.681167389425845,139.7114396095276
859,373,35.654807398795626,139.7973132133484
862,374,35.69091644089345,139.70405280590057
868,375,35.6606523668906,139.6984362602234
871,376,35.65966733885538,139.72762942314148
872,377,35.66108821612576,139.69735264778137
873,378,35.5998977675615,139.61359386999814
874,379,35.62081442397418,139.56971168518066
875,380,35.66184277448959,139.73015539348123
878,381,35.68724788736883,139.78503942489624
879,382,35.628951559066294,139.740782129148
880,383,35.53105189876034,139.68438684940338
882,384,35.61783384524961,139.676393866539
885,385,35.653898578975515,139.64655227959156
887,386,35.70214777465637,139.77175
890,387,35.62643513993051,139.63392779231071
892,388,35.737489559889184,139.67291101813316
895,389,35.69980392322686,139.77180004119873
898,390,35.70642532493498,139.84250843524933
899,391,35.66434175549922,139.76223796606064
905,392,35.60712395293601,139.62240207563764
908,393,35.65975450996804,139.69955205917358
909,394,35.697464520246605,139.66902315616608
916,395,35.56068371332292,139.72373016178608
919,396,35.67020563664028,139.74981665611267
922,397,35.66679762138858,139.732586145401
928,398,35.6877819,139.5588647
931,399,35.68239834096679,139.77385997772217
933,400,35.71072458537359,139.68632340431213
935,401,35.63346919921755,139.6616443991661
936,402,35.660992329498136,139.70957279205322
937,403,35.65476871692856,139.71092274598033
938,404,35.60640928015268,139.69292973231842
942,405,35.692842768685715,139.69391689332264
944,406,35.627798719732354,139.77306009348672
945,407,35.635580495275136,139.61573839187622
946,408,35.63022857282679,139.79136675596237
947,409,35.65640489,139.695231
950,410,35.64909713621538,139.48928028345108
952,411,35.66829681737731,139.71500158309937
953,412,35.647971381701815,139.64496441185474
956,413,35.65795004853385,139.70075368881226
957,414,35.659817708965214,139.70037549734116
958,415,35.68698097774196,139.729714
959,416,35.68347894825895,139.6985113620758
960,417,35.63216446231243,139.5774096250534
962,418,35.65243180479121,139.5439463853836
964,419,35.69565752100561,139.6983947395275
965,420,35.6805882195558,139.47176970135368
969,421,35.68600611785052,139.73066568374634
974,422,35.74054023732303,139.61697354912758
976,423,35.73792607790286,139.76102828979492
980,424,35.62051789734346,139.75081980228424
981,425,35.70794991190894,139.7090283036232
982,426,35.6461684487605,139.70789649388314
983,427,35.70129378655684,139.70004089176655
986,428,35.69439313280583,139.69280898571014
992,429,35.58831205244881,139.73032236099243
1000,430,35.67317336771606,139.73639756441116
1002,431,35.682682471079744,139.70186463825945
1006,432,35.662831589276216,139.70792591571808
1009,433,35.69256767061045,139.7353930771351
1012,434,35.65060102359122,139.6843063831329
1017,435,35.69051560952628,139.66692835092545
1018,436,35.65733166456667,139.7064178880614
1023,437,35.657784419595906,139.70377922058103
1026,438,35.621023821232,139.6307401665219
1029,439,35.67648960037957,139.71246421337128
1031,440,35.731842912950256,139.7280639410019
1032,441,35.66987442926479,139.6157169342041
1033,442,35.68902990178068,139.8156702518463
1034,443,35.762201854859505,139.82492923736572
1035,444,35.76954930278737,139.87045168876648
1040,445,35.639635073685035,139.63187992572784
1041,446,35.63829882943995,139.6327006816864
1042,447,35.62841788855031,139.73783701032326
1044,448,35.641407252221434,139.64765667915344
1050,449,35.6289292333211,139.7409224510193
1054,450,35.646686498258696,139.71132427453995
1060,451,35.843186474808554,139.80073034763336
1062,452,35.62860221501849,139.70808684825897
1063,453,35.66421427503879,139.5486254990101
1064,454,35.67004000792837,139.76286442031815
1065,455,35.7423478104802,139.7810084096152
1069,456,35.70173812637094,139.52482223510742
1070,457,35.62753830621885,139.6242892742157
1075,458,35.750091013649204,139.76496577262878
1080,459,35.742362968107706,139.64863300323486
1081,460,35.76386901898035,139.66370165348053
1084,461,35.689605017739105,139.6916663646698
1085,462,35.68810445187723,139.6934551693115
1087,463,35.66203835921229,139.6989405155182
1088,464,35.56478532438156,139.65434366334665
1089,465,35.690694241145245,139.71149325370789
1090,466,35.660608781836224,139.69607591629028
1091,467,35.660491088055764,139.69694495475554
1095,468,35.62510521567118,139.7792673110962
1099,469,35.65603003936137,139.69787031412125
1100,470,35.57289367236271,139.6672260761261
1105,471,35.715872938632,139.5893669128418
1108,472,35.69126934510364,139.70772206783295
1109,473,35.702056132756816,139.76794302463531
1112,474,35.69982510964952,139.74680261715494
1113,475,35.69197950563355,139.70647484064102
1115,476,35.62256257528124,139.74996322940862
1118,477,35.6842719652667,139.86495852470398
1120,478,35.6918668320706,139.70197973895938
1121,479,35.73841974314698,139.68915782868862
1122,480,35.665876065677715,139.893045411523
1124,481,35.75945347713063,139.6286207985253
1126,482,35.70300578811289,139.77166056632996
1127,483,35.6911616195949,139.70141753500417
1129,484,35.689214809008895,139.81862573937107
1133,485,35.68218278347958,139.80761467219304
1140,486,35.73787382649612,139.65452313423157
1143,487,35.743553244845074,139.6070272475481
1145,488,35.69024112601506,139.69679474830627
1147,489,35.76031917974254,139.53393504023552
1149,490,35.67170041072459,139.7652554512024
1150,491,35.74079248505176,139.70808531927517
1153,492,35.71084312999999,139.60919571000002
1154,493,35.65041065516424,139.5577013189884
1157,494,35.60392373609032,139.6725636720657
1159,495,35.68261620651813,139.79885548353195
1163,496,35.682094,139.799545
1164,497,35.67983619744879,139.7800612449646
1170,498,35.686354686684226,139.76383924484253
1171,499,35.683313312334235,139.615409381287
1175,500,35.66799937738871,139.60183784365654
1176,501,35.681709,139.62753743
1179,502,35.75786619399485,139.65373992919922
1183,503,35.704970406176095,139.70896661281586
1184,504,35.74953810235406,139.5865398645401
1186,505,35.66903442018625,139.49523746967316
1188,506,35.72736406538938,139.5392471551895
1189,507,35.61837240719924,139.72757577896118
1190,508,35.68401924641666,139.7376823425293
1192,509,35.6955607096278,139.77587163448334
1193,510,35.706006,139.70866
1196,511,35.60999921216182,139.74876523017883
1198,512,35.618573004245405,139.72798347473145
1199,513,35.65801106963493,139.69896465539932
1207,514,35.67736983873206,139.7517478466034
1209,515,35.60978987105579,139.74969863891602
1211,516,35.647484208615325,139.70935963179463
1212,517,35.60935047101518,139.7429046034813
1213,518,35.62354724887004,139.7497342732289
1215,519,35.7118832116388,139.77038383483887
1218,520,35.71273818901966,139.76098015653716
1219,521,35.62945682002942,139.65835332870483
1220,522,35.68008021466177,139.72023725509644
1222,523,35.76507475298174,139.73570823669434
1224,524,35.6786673010756,139.767344892025
1227,525,35.76529598630138,139.7189454309294
1234,526,35.65869973311459,139.70078587532043
1235,527,35.72659923943381,139.6948340535164
1237,528,35.55257562186638,139.73927557468414
1238,529,35.664592357520384,139.78460490703583
1240,530,35.61279037456386,139.5486080646515
1241,531,35.66050417760869,139.6849822998047
1243,532,35.57965377857226,139.685504
1244,533,35.58529754322752,139.68236446380615
1246,534,35.59379110129347,139.60565328598022
1247,535,35.66531583024641,139.71184730529785
1248,536,35.60693100175707,139.6853242814541
1249,537,35.67096773523412,139.65878918766975
1251,538,35.79220981404536,139.71773207187653
1252,539,35.689674728482615,139.70078587532043
1253,540,35.6168984395596,139.5647495985031
1260,541,35.575734123306084,139.65965688228607
1262,542,35.84768054178072,139.66914921998978
1263,543,35.6414988028125,139.52085256576538
1266,544,35.69309102487367,139.69950310885906
1267,545,35.69898927858116,139.81646418571472
1271,546,35.62752522528485,139.77879524230957
1281,547,35.653595636737414,139.54398930072784
1286,548,35.70717455417737,139.65082168579102
1287,549,35.64674752796519,139.56408977508545
1288,550,35.700927,139.481572
1291,551,35.71585285119138,139.6720785618206
1292,552,35.70041816849881,139.77097526192665
1296,553,35.65247975325875,139.55582857131958
1298,554,35.81565557422877,139.70435857772827
1302,555,35.64355648366286,139.68133449554443
1303,556,35.67626736044854,139.78765189647677
1304,557,35.68999639423304,139.70568380499847
1305,558,35.76993232648272,139.64404106140137
1306,559,35.70090607626465,139.73570823669434
1308,560,35.5804195675889,139.75525785007932
1309,561,35.66569935529766,139.72258687019348
1312,562,35.5848776,139.58198
1313,563,35.61852939623468,139.73212480545044
1314,564,35.66536812922553,139.7263741493225
1315,565,35.66360737808987,139.872704744339
1317,566,35.72359048983877,139.68326568603516
1318,567,35.72863349695783,139.55260455608368
1319,568,35.6654862497314,139.73126420642814
1321,569,35.72791059844179,139.74472045898438
1322,570,35.65707068570345,139.53021481633186
1323,571,35.66730316736823,139.72777426242828
1324,572,35.64294616012469,139.7341525554657
1326,573,35.697769474245945,139.64807510375977
1330,574,35.58840802627616,139.73160982131958
1331,575,35.60182903455702,139.7217814744925
1332,576,35.62489920196185,139.70345032618047
1333,577,35.65636348354,139.69951182603836
1334,578,35.61922798840606,139.7297460031082
1335,579,35.57907348779101,139.73499476909635
1340,580,35.67783,139.705934
1341,581,35.67523245260541,139.7608329114883
1344,582,35.66456620778104,139.7394847869873
1349,583,35.62601654320502,139.74082052707672
1350,584,35.64374584258265,139.66971309849967
1351,585,35.660709027425696,139.7062361240387
1353,586,35.659728358644244,139.7234344482422
1358,587,35.69515016611264,139.68807892301558
1359,588,35.729352034161906,139.718177318573
1365,589,35.65858640915274,139.7009575366974
1366,590,35.69037401100749,139.73601132631302
1368,591,35.70035282348203,139.7699023783207
1371,592,35.56231879026595,139.71336722362756
1372,593,35.65405767767634,139.7626429796219
1375,594,35.643373747018266,139.74912764688162
1376,595,35.68694289313753,139.76544320583344
1378,596,35.69115171054041,139.75697815418243
1382,597,35.59845246891448,139.738802164793
1383,598,35.65775608829579,139.700348675251
1384,599,35.55453957584106,139.72971081733704
1391,600,35.691278058768084,139.71125185489657
1393,601,35.68993614322811,139.70631390810013
1398,602,35.70931542638444,139.77297807575522
1400,603,35.695652198134205,139.76068496704102
1403,604,35.69071166859883,139.75682258605957
1409,605,35.687060533907754,139.77291584014893
1414,606,35.69001962960003,139.69919925291745
1415,607,35.69938571097244,139.77157473564148
1416,608,35.67546990618966,139.77059841156006
1417,609,35.70207355772759,139.77142453193665
1419,610,35.63026345413315,139.60038542747498
1421,611,35.65757411393627,139.7032655775547
1423,612,35.69624904914763,139.76026251912117
1424,613,35.672728,139.703748
1426,614,35.646995361426754,139.51757739371118
1428,615,35.62246764880306,139.72248561680317
1431,616,35.822215145141776,139.5751941204071
1435,617,35.64782861789527,139.71073150634766
1439,618,35.706128095710994,139.77461170858228
1441,619,35.6654890704835,139.76108863949776
1446,620,35.78669651052231,139.7061824798584
1451,621,35.697584868303494,139.8260772228241
1453,622,35.65506293,139.6966687
1454,623,35.69776511776844,139.8264902830124
1456,624,35.706686684772805,139.75992858409882
1458,625,35.71711998126065,139.7368479684717
1460,626,35.72766237273936,139.71147179603577
1461,627,35.71816389245459,139.72744166851044
1462,628,35.71418299132,139.7752332687378
1463,629,35.70683914428246,139.66541022062302
1467,630,35.69932145420769,139.7700834274292
1468,631,35.61718625786023,139.56456184387207
1469,632,35.631663053994096,139.64477062225342
1470,633,35.69589616697144,139.82937097549438
1471,634,35.69901541704127,139.7746217250824
1472,635,35.69385726160119,139.7033393383026
1473,636,35.6600203812739,139.70414400100708
1474,637,35.71769351187206,139.75801348686218
1475,638,35.75292952139354,139.7388517856598
1477,639,35.71537641143864,139.77582335472107
1479,640,35.718886879417454,139.77645635604858
1480,641,35.77903730113987,139.72236156463623
1481,642,35.58580305947766,139.65271532535553
1482,643,35.68947920362562,139.69737208660297
1483,644,35.67543940231658,139.7628951072693
1486,645,35.619311611314714,139.7764617204666
1489,646,35.65999314040214,139.70190167427063
1490,647,35.630047529041164,139.55076202994923
1491,648,35.75338345299628,139.73835618759298
1496,649,35.67117080449422,139.71855507028292
1498,650,35.64367418838043,139.66929137706757
1499,651,35.754397507198505,139.73457148801293
1500,652,35.69708114784994,139.6560949087143
1502,653,35.66735764411464,139.7054086625576
1503,654,35.66236088227685,139.73129332065582
1504,655,35.69589616697144,139.69995975494385
1505,656,35.71678758588956,139.8582637310028
1508,657,35.65637220101617,139.69942331314087
1509,658,35.73115226572198,139.71601264484764
1510,659,35.72623397120851,139.59207594394684
1513,660,35.737055216647526,139.4882583618164
1514,661,35.66464029868698,139.76191341876984
1520,662,35.7019167328534,139.7449779510498
1522,663,35.73651527788601,139.74682331085205
1523,664,35.66086811255934,139.69805873930454
1524,665,35.5793972193362,139.73996613868485
1526,666,35.68987586672299,139.70226638722556
1528,667,35.7666243337412,139.84766364097595
1529,668,35.657786,139.703005
1532,669,35.62716331859532,139.57361698150635
1533,670,35.66029496874254,139.7292709350586
1534,671,35.6441232084883,139.69839334487915
1535,672,35.657022,139.753075
1536,673,35.684217500064975,139.78567510843277
1537,674,35.70788892898983,139.77432668209076
1538,675,35.68619427407413,139.70207492276134
1539,676,35.673587359609904,139.76270735263824
1544,677,35.61462638297911,139.52824473381042
1547,678,35.712057439695535,139.60511684417725
1550,679,35.5247434063878,139.64560747146606
1556,680,35.71055035440321,139.70440953969955
1559,681,35.57711252274332,139.55862557742591
1560,682,35.58105260772628,139.64142322540283
1561,683,35.7026834866284,139.69949347525898
1564,684,35.69336059726962,139.78237867355347
1566,685,35.5505068716494,139.57541942596436
1567,686,35.58732177033097,139.5913463830948
1570,687,35.705951,139.717834
1571,688,35.627390055508144,139.75120067596436
1572,689,35.587337039090954,139.62943106889725
1573,690,35.80686908565241,139.71407569639018
1576,691,35.669590069204546,139.8175974190235
1577,692,35.82903818251224,139.68927621680388
1579,693,35.71932241056621,139.7075343132019
1580,694,35.858739601673754,139.6572858095169
1582,695,35.656416,139.736449
1583,696,35.738235231357706,139.76083517074585
